Citation,,,Sample,,,,,,,,,,Flow,,,,,,,,,,,,,Extra,,,,Outputs,,,,,Info,,,
Article (MLA),Authors,DOI,Geometry of Sample,Dimensions of sample (Wire is L mm x D mm; Cylinder is Core Diameter mm x Outer Diameter mm; Flat is L mm x H mm x W mm; Spherical is D mm),fuel_density_kg_m3,fuel_k_W_mK,fuel_cp_J_kgK,fuel_pyrolysis_T_K,fuel_alpha_m2_s,core_density_kg_m3,core_k_W_mK,core_cp_J_kgK,Oxygen Concentration,diluent,gas_M,gas_cp_mass,gas_k,gas_density_kg_m3,gas_alpha_m2_s,gas_nu_m2_s,Pressure (kPa),Flow Velocity,Internal Geometry,Internal Dimensions ,Gravity,Facility,Ignition Method,Ignition Power (W),Ignition Time (s),Ignition,Flame Length,FSR,HRR,Smoke/ Areosols,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8954,398,400,0.210,N2,0.02884,1011.199723,0.025984,1.199594,2.10E-05,1.50E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,1.00,Ground,Wire,40,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8954,398,400,0.188,N2,0.028752,1014.065109,0.025975,1.195934,2.10E-05,1.50E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,1.00,Ground,Wire,42,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8954,398,400,0.190,N2,0.02876,1013.803894,0.025976,1.196266,2.10E-05,1.50E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,1.00,Ground,Wire,47.6,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8954,398,400,0.185,N2,0.02874,1014.457203,0.025974,1.195434,2.10E-05,1.50E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,1.00,Ground,Wire,63.4,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8954,398,400,0.185,N2,0.02874,1014.457203,0.025974,1.195434,2.10E-05,1.50E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,1.00,Ground,Wire,74.8,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.182,N2,0.028728,1014.849624,0.025973,1.194935,2.10E-05,1.50E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,47.6,5,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.172,N2,0.028688,1016.160067,0.025969,1.193271,2.10E-05,1.60E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,47.6,5,No,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.180,N2,0.02872,1015.111421,0.025972,1.194602,2.10E-05,1.50E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,47.6,6,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.170,N2,0.02868,1016.422594,0.025968,1.192939,2.10E-05,1.60E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,47.6,6,No,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.160,N2,0.02864,1017.73743,0.025964,1.191275,2.10E-05,1.60E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,47.6,6,No,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.172,N2,0.028688,1016.160067,0.025969,1.193271,2.10E-05,1.60E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,47.6,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.169,N2,0.028676,1016.553913,0.025968,1.192772,2.10E-05,1.60E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,47.6,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.165,N2,0.02866,1017.079553,0.025966,1.192107,2.10E-05,1.60E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,47.6,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.161,N2,0.028644,1017.605781,0.025964,1.191441,2.10E-05,1.60E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,47.6,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.151,N2,0.028604,1018.923927,0.02596,1.189777,2.10E-05,1.60E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,47.6,8,No,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.151,N2,0.028604,1018.923927,0.02596,1.189777,2.10E-05,1.60E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,47.6,8,No,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.170,N2,0.02868,1016.422594,0.025968,1.192939,2.10E-05,1.60E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,47.6,12,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.160,N2,0.02864,1017.73743,0.025964,1.191275,2.10E-05,1.60E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,47.6,12,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.150,N2,0.0286,1019.055944,0.02596,1.189611,2.10E-05,1.60E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,47.6,12,No,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.158,N2,0.028632,1018.000838,0.025963,1.190942,2.10E-05,1.60E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,47.6,15,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.150,N2,0.0286,1019.055944,0.02596,1.189611,2.10E-05,1.60E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,47.6,15,No,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.180,N2,0.02872,1015.111421,0.025972,1.194602,2.10E-05,1.50E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,34,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.180,N2,0.02872,1015.111421,0.025972,1.194602,2.10E-05,1.50E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,34,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.172,N2,0.028688,1016.160067,0.025969,1.193271,2.10E-05,1.60E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,34,8,No,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.172,N2,0.028688,1016.160067,0.025969,1.193271,2.10E-05,1.60E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,34,8,No,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.160,N2,0.02864,1017.73743,0.025964,1.191275,2.10E-05,1.60E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,34,8,No,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.160,N2,0.02864,1017.73743,0.025964,1.191275,2.10E-05,1.60E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,34,8,No,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.171,N2,0.028684,1016.291312,0.025968,1.193105,2.10E-05,1.60E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,47.6,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.168,N2,0.028672,1016.685268,0.025967,1.192606,2.10E-05,1.60E-05,101.325,-100.000,Rectangular,140 mm × 150 mm × 380 mm,0.01,Parabolic Aircraft,Wire,47.6,8,Yes,,,,,,,,
"Nagachi, Masashi, Fumiya Mitsui, Jean-Marie Citerne, Hugo Dutilleul, Augustin Guibaud, Grunde Jomaas, Guillaume Legros, Nozomu Hashimoto, and Osamu Fujita. ""Effect of Ignition Condition on the Extinction Limit for Opposed Flame Spread Over Electrical Wires in 0."" Fire Technology 56 (2020): 149-168.",Masashi Nagachi; Fumiya Mitsui; Jean-Marie Citerne; Hugo Dutilleul; Augustin Guibaud; Grunde Jomaas; Guillaume Legros; Nozomu Hashimoto; Osamu Fujita,https://doi.org/10.1007/s10694-019-00860-6,Cylindrical,0.5 mm core x 1.1 mm outer,929,0.23,1550,660,1.59728E-07,8000,13.8,384,0.161,N2,0.028644,1017.605781,0.025964,1.191441,2.10E-05,1.60E-05,101.325,-100.000,Cylindrical,190 mm inner diameter,0.01,Parabolic Aircraft,Wire,47.6,8,Yes,,,,,,,,
