split_id,protocol,seed,fold,model_id,model_family,n_test_rows,n_test_papers,roc_auc,pr_auc,brier,mcc_at_mcc,f1_at_mcc,balanced_accuracy_at_mcc,sensitivity_at_mcc,specificity_at_mcc,precision_at_mcc,mcc_at_f1,f1_at_f1,balanced_accuracy_at_f1,sensitivity_at_f1,specificity_at_f1,precision_at_f1,mcc_at_balanced_accuracy,f1_at_balanced_accuracy,balanced_accuracy_at_balanced_accuracy,sensitivity_at_balanced_accuracy,specificity_at_balanced_accuracy,precision_at_balanced_accuracy,mcc_at_youden_j,f1_at_youden_j,balanced_accuracy_at_youden_j,sensitivity_at_youden_j,specificity_at_youden_j,precision_at_youden_j
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,dt_baseline,decision_tree,897,82,0.83912985094669,0.9292147365677261,0.13499956160522564,0.48329327516071047,0.814262023217247,0.7762656103128777,0.725258493353028,0.8272727272727273,0.9281663516068053,0.3813167387855747,0.8812877263581489,0.6284107694373573,0.9704579025110783,0.2863636363636364,0.8071253071253072,0.4656003874837568,0.7962806424344886,0.7683127433865986,0.6957163958641064,0.8409090909090909,0.9308300395256917,0.4656003874837568,0.7962806424344886,0.7683127433865986,0.6957163958641064,0.8409090909090909,0.9308300395256917
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,dt_baseline,decision_tree,897,81,0.8473921657875713,0.9405266236515235,0.13372647158935116,0.484629492849128,0.7945205479452054,0.7798468499825966,0.6863905325443787,0.8733031674208145,0.943089430894309,0.31869877075056385,0.8741721854304636,0.5945005221023321,0.9763313609467456,0.21266968325791855,0.7913669064748201,0.484629492849128,0.7945205479452054,0.7798468499825966,0.6863905325443787,0.8733031674208145,0.943089430894309,0.484629492849128,0.7945205479452054,0.7798468499825966,0.6863905325443787,0.8733031674208145,0.943089430894309
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,dt_baseline,decision_tree,897,81,0.8594306407132721,0.9402321086892869,0.12450584241177932,0.5269626143575877,0.8259783513738551,0.801253045596937,0.7337278106508875,0.8687782805429864,0.9447619047619048,0.4250872731455934,0.8864864864864865,0.65036547163244,0.9704142011834319,0.33031674208144796,0.8159203980099502,0.5269626143575877,0.8259783513738551,0.801253045596937,0.7337278106508875,0.8687782805429864,0.9447619047619048,0.5269626143575877,0.8259783513738551,0.801253045596937,0.7337278106508875,0.8687782805429864,0.9447619047619048
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,dt_baseline,decision_tree,861,21,0.5925608707298848,0.7960182168709449,0.2225732873254122,0.1316185124379947,0.8376669009135629,0.5429302541978598,0.9327073552425665,0.15315315315315314,0.7602040816326531,0.0,0.852,0.5,1.0,0.0,0.7421602787456446,0.1316185124379947,0.8376669009135629,0.5429302541978598,0.9327073552425665,0.15315315315315314,0.7602040816326531,0.1316185124379947,0.8376669009135629,0.5429302541978598,0.9327073552425665,0.15315315315315314,0.7602040816326531
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,dt_baseline,decision_tree,868,16,0.6587064676616917,0.8387249924796198,0.19384281003228554,0.2891346061629564,0.8176197836166924,0.6548771295039952,0.7895522388059701,0.5202020202020202,0.8477564102564102,0.0,0.871261378413524,0.5,1.0,0.0,0.771889400921659,0.2891346061629564,0.8176197836166924,0.6548771295039952,0.7895522388059701,0.5202020202020202,0.8477564102564102,0.2891346061629564,0.8176197836166924,0.6548771295039952,0.7895522388059701,0.5202020202020202,0.8477564102564102
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,dt_baseline,decision_tree,868,21,0.5711377245508982,0.7995914971709732,0.18559308119632206,0.0487158616983639,0.8287910552061496,0.5188622754491018,0.8877245508982036,0.15,0.7771952817824378,0.0,0.8697916666666666,0.5,1.0,0.0,0.7695852534562212,0.0487158616983639,0.8287910552061496,0.5188622754491018,0.8877245508982036,0.15,0.7771952817824378,0.0487158616983639,0.8287910552061496,0.5188622754491018,0.8877245508982036,0.15,0.7771952817824378
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,dt_baseline,decision_tree,872,15,0.7209300595238095,0.8790086921754616,0.19637544008468288,0.2588936740065176,0.76095947063689,0.6497619047619048,0.6845238095238095,0.615,0.8566108007448789,0.2791283072553723,0.8577524893314367,0.6211607142857143,0.8973214285714286,0.345,0.8215258855585831,0.2588936740065176,0.76095947063689,0.6497619047619048,0.6845238095238095,0.615,0.8566108007448789,0.2588936740065176,0.76095947063689,0.6497619047619048,0.6845238095238095,0.615,0.8566108007448789
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,dt_baseline,decision_tree,1018,14,0.699936677284415,0.8547870785327667,0.2272429852991943,0.12633023159375126,0.7881136950904393,0.556376405572399,0.8310626702997275,0.28169014084507044,0.7493857493857494,0.23575804913928916,0.8289637952559301,0.5931611467168132,0.9046321525885559,0.28169014084507044,0.7649769585253456,0.34311424637187665,0.6131386861313869,0.683108185900142,0.45776566757493187,0.9084507042253521,0.9281767955801105,0.34311424637187665,0.6131386861313869,0.683108185900142,0.45776566757493187,0.9084507042253521,0.9281767955801105
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,dt_baseline,decision_tree,898,83,0.835974521611849,0.9294549286500426,0.13372566772685174,0.5003999697477974,0.8262295081967214,0.7839951342427665,0.7444608567208272,0.8235294117647058,0.9281767955801105,0.38343554842349903,0.8768809849521204,0.6476202570563505,0.946824224519941,0.34841628959276016,0.8165605095541402,0.5003999697477974,0.8262295081967214,0.7839951342427665,0.7444608567208272,0.8235294117647058,0.9281767955801105,0.5003999697477974,0.8262295081967214,0.7839951342427665,0.7444608567208272,0.8235294117647058,0.9281767955801105
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,dt_baseline,decision_tree,898,81,0.8717525414892692,0.9541380909676038,0.12337295474890868,0.5131142642633242,0.8091603053435115,0.7957284265825407,0.7045790251107829,0.8868778280542986,0.950199203187251,0.4382645919208062,0.8849069607167471,0.675508130760542,0.948301329394387,0.40271493212669685,0.8294573643410853,0.5354572968567866,0.8109495295124037,0.8093498733432698,0.7001477104874446,0.918552036199095,0.9634146341463414,0.5354572968567866,0.8109495295124037,0.8093498733432698,0.7001477104874446,0.918552036199095,0.9634146341463414
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,dt_baseline,decision_tree,898,80,0.8648315365232562,0.9495654169114178,0.126123250919852,0.5167961580044849,0.8193979933110368,0.7962798345107842,0.723781388478582,0.8687782805429864,0.9441233140655106,0.38865463756887664,0.8821954484605087,0.629239992781569,0.9734121122599705,0.2850678733031674,0.806609547123623,0.5167961580044849,0.8193979933110368,0.7962798345107842,0.723781388478582,0.8687782805429864,0.9441233140655106,0.5167961580044849,0.8193979933110368,0.7962798345107842,0.723781388478582,0.8687782805429864,0.9441233140655106
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,dt_baseline,decision_tree,897,82,0.8404357459379617,0.9291382876052539,0.13703458187847392,0.5021014892162471,0.8211920529801324,0.7867765543171747,0.7326440177252584,0.8409090909090909,0.9340866290018832,0.40741951569940543,0.8817498291182502,0.6559117765543172,0.9527326440177253,0.35909090909090907,0.8206106870229007,0.5021014892162471,0.8211920529801324,0.7867765543171747,0.7326440177252584,0.8409090909090909,0.9340866290018832,0.5021014892162471,0.8211920529801324,0.7867765543171747,0.7326440177252584,0.8409090909090909,0.9340866290018832
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,dt_baseline,decision_tree,897,80,0.8386168304372271,0.9271602509677028,0.1354379087289617,0.4842862839329973,0.8210180623973727,0.7747998607727115,0.7396449704142012,0.8099547511312217,0.922509225092251,0.43231310844268905,0.8844566712517193,0.6701618517229377,0.9511834319526628,0.3891402714932127,0.8264781491002571,0.4797936631078468,0.7952218430034129,0.776801253045597,0.6893491124260355,0.8642533936651584,0.9395161290322581,0.4797936631078468,0.7952218430034129,0.776801253045597,0.6893491124260355,0.8642533936651584,0.9395161290322581
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,dt_baseline,decision_tree,897,79,0.8793475059573216,0.9482089981146071,0.11814066485260417,0.5239700262810784,0.8240200166805671,0.7997737556561086,0.7307692307692307,0.8687782805429864,0.9445506692160612,0.451110537744379,0.8899456521739131,0.665462930734424,0.9689349112426036,0.36199095022624433,0.8228643216080402,0.5148875462430738,0.7975778546712803,0.7979899060215803,0.6819526627218935,0.9140271493212669,0.9604166666666667,0.5148875462430738,0.7975778546712803,0.7979899060215803,0.6819526627218935,0.9140271493212669,0.9604166666666667
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,dt_baseline,decision_tree,842,21,0.46395450568678914,0.7251727891682249,0.21307792769971295,0.11148979452356204,0.8365730741540677,0.5396059188253642,0.9149606299212598,0.1642512077294686,0.7705570291777188,0.0,0.8598510494245092,0.5,1.0,0.0,0.7541567695961995,0.11148979452356204,0.8365730741540677,0.5396059188253642,0.9149606299212598,0.1642512077294686,0.7705570291777188,0.11148979452356204,0.8365730741540677,0.5396059188253642,0.9149606299212598,0.1642512077294686,0.7705570291777188
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,dt_baseline,decision_tree,884,17,0.6149322892345271,0.8143248159386597,0.23256818753142283,0.2384463493235232,0.8305454545454546,0.6155932325155358,0.8409425625920471,0.3902439024390244,0.8204022988505747,0.0,0.8688419705694178,0.5,1.0,0.0,0.7680995475113123,0.2384463493235232,0.8305454545454546,0.6155932325155358,0.8409425625920471,0.3902439024390244,0.8204022988505747,0.2384463493235232,0.8305454545454546,0.6155932325155358,0.8409425625920471,0.3902439024390244,0.8204022988505747
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,dt_baseline,decision_tree,858,16,0.5655329181289694,0.7929602876961772,0.19439286413659979,0.12700590737336734,0.7163420829805249,0.5737768494129031,0.6399394856278366,0.5076142131979695,0.8134615384615385,0.0,0.8703094140882159,0.5,1.0,0.0,0.7703962703962703,0.1059135726536755,0.6472196900638104,0.5629487701298601,0.5370650529500757,0.5888324873096447,0.8142201834862385,0.1059135726536755,0.6472196900638104,0.5629487701298601,0.5370650529500757,0.5888324873096447,0.8142201834862385
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,dt_baseline,decision_tree,1023,13,0.6273804214781149,0.8042894915011736,0.22265823863924264,0.19465275118557596,0.5859649122807018,0.6059649305917962,0.4531886024423338,0.7587412587412588,0.8287841191066998,0.0,0.8375,0.5,1.0,0.0,0.7204301075268817,0.19465275118557596,0.5859649122807018,0.6059649305917962,0.4531886024423338,0.7587412587412588,0.8287841191066998,0.19465275118557596,0.5859649122807018,0.6059649305917962,0.4531886024423338,0.7587412587412588,0.8287841191066998
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,dt_baseline,decision_tree,880,20,0.5934476144296522,0.8066894149988593,0.22645857328470462,0.12750396658155158,0.7774390243902439,0.5666326770727116,0.7600596125186289,0.37320574162679426,0.7956318252730109,0.0,0.8652482269503546,0.5,1.0,0.0,0.7625,0.12750396658155158,0.7774390243902439,0.5666326770727116,0.7600596125186289,0.37320574162679426,0.7956318252730109,0.12750396658155158,0.7774390243902439,0.5666326770727116,0.7600596125186289,0.37320574162679426,0.7956318252730109
lopo__seed-42__fold-0,lopo,42,0,dt_baseline,decision_tree,10,1,,,8.257365570088658e-06,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-1,lopo,42,1,dt_baseline,decision_tree,18,1,,,0.004354204266740717,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-2,lopo,42,2,dt_baseline,decision_tree,74,1,0.5714285714285714,0.9533628533628534,0.057002594111969104,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459
lopo__seed-42__fold-3,lopo,42,3,dt_baseline,decision_tree,8,1,,,8.163265306122645e-06,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-4,lopo,42,4,dt_baseline,decision_tree,20,1,,,0.008853447726645286,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9473684210526315,0.9,0.9,,1.0,0.0,0.9473684210526315,0.9,0.9,,1.0
lopo__seed-42__fold-5,lopo,42,5,dt_baseline,decision_tree,18,1,0.5,0.3888888888888889,0.5430296018634212,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889
lopo__seed-42__fold-6,lopo,42,6,dt_baseline,decision_tree,22,1,0.5,0.6818181818181818,0.2828833949022526,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818
lopo__seed-42__fold-7,lopo,42,7,dt_baseline,decision_tree,24,1,,,0.3078942837465564,0.0,0.5,0.3333333333333333,0.3333333333333333,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,1.0
lopo__seed-42__fold-8,lopo,42,8,dt_baseline,decision_tree,35,1,0.28846153846153844,0.7483755375059722,0.295275947059842,-0.5717718748968657,0.4090909090909091,0.17307692307692307,0.34615384615384615,0.0,0.5,0.0,0.8524590163934426,0.5,1.0,0.0,0.7428571428571429,-0.5717718748968657,0.4090909090909091,0.17307692307692307,0.34615384615384615,0.0,0.5,-0.5717718748968657,0.4090909090909091,0.17307692307692307,0.34615384615384615,0.0,0.5
lopo__seed-42__fold-9,lopo,42,9,dt_baseline,decision_tree,5,1,0.5,0.6,0.35285612759396334,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6
lopo__seed-42__fold-10,lopo,42,10,dt_baseline,decision_tree,20,1,,,0.0005876951331496809,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
