Citation,,,Sample,,,,,,,,,,,,,,,Flow,,,,,,,,,,,,,,,,,,Extra,,,,Outputs,,,,,Info,,,
Article (MLA),Authors,DOI,Geometry of Sample,Dimensions of sample (Wire is L m x D m; Cylinder is Core Diameter m x Outer Diameter m; Flat is L m x H m x W m; Spherical is D m),half_thickness,characteristic_length_m,Material of sample,fuel_density_kg_m3,fuel_k_W_mK,fuel_cp_J_kgK,fuel_pyrolysis_T_K,fuel_alpha_m2_s,fuel_volumetric_heat_capacity_J_m3K,core_density_kg_m3,core_k_W_mK,core_cp_J_kgK,core_volumetric_heat_capacity_J_m3K,Oxygen Concentration,diluent,gas_M,gas_cp_mass,gas_k,gas_density_kg_m3,gas_alpha_m2_s,gas_nu_m2_s,Reynolds,Peclet,Prandtl,thermal_diffusion_time,Pressure (Pa),Flow Velocity (m/s),Rig Name,Internal Geometry,Internal Dimensions ,Gravity,Facility,Ignition Method,Ignition Power (W),Ignition Time (s),Ignition,Flame Length,FSR (m/s),HRR,Smoke/ Areosols,,,,
"Guibaud, Augustin, Jean-Marie Citerne, Jean-Louis Consalvi, and Guillaume Legros. ""On the Effects of Opposed Flow Conditions on Non-Buoyant Flames Spreading over Polyethylene-Coated Wires – Part II: Soot Oxidation Quenching and Smoke Release."" Combustion and Flame, vol. 221, 2020, pp. 544–551. https://doi.org/10.1016/j.combustflame.2020.08.038.",Augustin Guibaud; Jean-Marie Citerne; Jean-Louis Consalvi; Guillaume Legros,https://doi.org/10.1016/j.combustflame.2020.08.038,Wire,0.0005 m core x 0.0011 m outer,0.0003,0.0011,NiCr core; LDPE outer,929,0.23,1550,660,1.59728E-07,1439950,8000,13.8,384,3072000,0.190,N2,0.02876,1013.803894,0.025976,1.291602,1.98E-05,1.40E-05,7.857142857,5.545019444,0.705729747,0.563458696,109400.00,-0.100,DIAMONDS,Cylindrical,190 mm diameter,0.00,Parabolic Aircraft,Wire,,,Yes,,,,,,,,
"Guibaud, Augustin, Jean-Marie Citerne, Jean-Louis Consalvi, and Guillaume Legros. ""On the Effects of Opposed Flow Conditions on Non-Buoyant Flames Spreading over Polyethylene-Coated Wires – Part II: Soot Oxidation Quenching and Smoke Release."" Combustion and Flame, vol. 221, 2020, pp. 544–551. https://doi.org/10.1016/j.combustflame.2020.08.038.",Augustin Guibaud; Jean-Marie Citerne; Jean-Louis Consalvi; Guillaume Legros,https://doi.org/10.1016/j.combustflame.2020.08.038,Wire,0.0005 m core x 0.0011 m outer,0.0003,0.0011,NiCr core; LDPE outer,929,0.23,1550,660,1.59728E-07,1439950,8000,13.8,384,3072000,0.200,N2,0.0288,1012.5,0.02598,1.090048,2.35E-05,1.70E-05,6.470588235,4.67298291,0.722188268,0.563458696,92200.00,-0.100,DIAMONDS,Cylindrical,190 mm diameter,0.00,Parabolic Aircraft,Wire,,,Yes,,,,,,,,
"Guibaud, Augustin, Jean-Marie Citerne, Jean-Louis Consalvi, and Guillaume Legros. ""On the Effects of Opposed Flow Conditions on Non-Buoyant Flames Spreading over Polyethylene-Coated Wires – Part II: Soot Oxidation Quenching and Smoke Release."" Combustion and Flame, vol. 221, 2020, pp. 544–551. https://doi.org/10.1016/j.combustflame.2020.08.038.",Augustin Guibaud; Jean-Marie Citerne; Jean-Louis Consalvi; Guillaume Legros,https://doi.org/10.1016/j.combustflame.2020.08.038,Wire,0.0005 m core x 0.0011 m outer,0.0003,0.0011,NiCr core; LDPE outer,929,0.23,1550,660,1.59728E-07,1439950,8000,13.8,384,3072000,0.210,N2,0.02884,1011.199723,0.025984,1.037103,2.48E-05,1.80E-05,6.111111111,4.439617045,0.726482789,0.563458696,87600.00,-0.100,DIAMONDS,Cylindrical,190 mm diameter,0.00,Parabolic Aircraft,Wire,,,Yes,,,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0032 m,0.0008,0.0032,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,0.213333333,0.149350961,0.700082631,5.876345263,101300.00,0.000,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00021,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0032 m,0.0008,0.0032,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,9.31456,6.52096167,0.700082631,5.876345263,101300.00,-0.044,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00024,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0032 m,0.0008,0.0032,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,54.38506667,38.07404055,0.700082631,5.876345263,101300.00,-0.255,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00018,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0032 m,0.0008,0.0032,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,106.6666667,74.67548063,0.700082631,5.876345263,101300.00,-0.500,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00015,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0032 m,0.0008,0.0032,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,213.03296,149.1406751,0.700082631,5.876345263,101300.00,-0.999,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00004,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0032 m,0.0008,0.0032,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,232.8637867,163.0238924,0.700082631,5.876345263,101300.00,-1.092,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00003,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0032 m,0.0008,0.0032,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,249.08928,174.3830785,0.700082631,5.876345263,101300.00,-1.168,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00003,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0032 m,0.0008,0.0032,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,295.06112,206.5671652,0.700082631,5.876345263,101300.00,-1.383,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,No,,,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0064 m,0.0016,0.0064,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,0.426666667,0.298701923,0.700082631,23.50538105,101300.00,0.000,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00013,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0064 m,0.0016,0.0064,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,15.02336,10.51759339,0.700082631,23.50538105,101300.00,-0.035,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00014,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0064 m,0.0016,0.0064,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,106.96704,74.88576678,0.700082631,23.50538105,101300.00,-0.251,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00011,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0064 m,0.0016,0.0064,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,180.8827733,126.6328878,0.700082631,23.50538105,101300.00,-0.424,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00009,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0064 m,0.0016,0.0064,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,213.3333333,149.3509613,0.700082631,23.50538105,101300.00,-0.500,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00008,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0064 m,0.0016,0.0064,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,319.6996267,223.8161557,0.700082631,23.50538105,101300.00,-0.749,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00005,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0064 m,0.0016,0.0064,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,426.06592,298.2813502,0.700082631,23.50538105,101300.00,-0.999,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00003,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0064 m,0.0016,0.0064,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,617.1643733,432.0660582,0.700082631,23.50538105,101300.00,-1.446,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00002,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0064 m,0.0016,0.0064,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,660.4317867,462.3568227,0.700082631,23.50538105,101300.00,-1.548,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00002,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0064 m,0.0016,0.0064,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,745.1643733,521.6766349,0.700082631,23.50538105,101300.00,-1.746,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00001,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0095 m,0.002375,0.0095,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,0.633333333,0.443385666,0.700082631,51.79103125,101300.00,0.000,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00010,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0095 m,0.002375,0.0095,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,22.3003,15.61205269,0.700082631,51.79103125,101300.00,-0.035,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00011,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0095 m,0.002375,0.0095,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,158.7792,111.1585601,0.700082631,51.79103125,101300.00,-0.251,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00009,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0095 m,0.002375,0.0095,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,313.9908333,219.8195287,0.700082631,51.79103125,101300.00,-0.496,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00007,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0095 m,0.002375,0.0095,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,474.5541333,332.2271062,0.700082631,51.79103125,101300.00,-0.749,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00004,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0095 m,0.002375,0.0095,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,629.7651333,440.8876314,0.700082631,51.79103125,101300.00,-0.994,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00003,,,,,,
"Huang, Xinyan, Shmuel Link, Andy Rodriguez, Maria Thomsen, Sandra Olson, Paul Ferkul, and Carlos Fernandez-Pello. ""Transition from Opposed Flame Spread to Fuel Regression and Blow Off: Effect of Flow, Atmosphere, and 0."" Proceedings of the Combustion Institute, vol. 37, no. 3, 2019, pp. 4117-4126. https://doi.org/10.1016/j.proci.2018.06.022.",Xinyan Huang; Shmuel Link; Andy Rodriguez; Maria Thomsen; Sandra Olson; Paul Ferkul; Carlos Fernandez-Pello,https://doi.org/10.1016/j.proci.2018.06.022,Cylindrical,0.057 m x 0.0095 m,0.002375,0.0095,PMMA,1190,0.19,1466,630,1.08911E-07,1744540,1190,0.19,1466,1744540,0.210,N2,0.02884,1011.199723,0.025984,1.199298,2.14E-05,1.50E-05,790.3284333,553.2952089,0.700082631,51.79103125,101300.00,-1.248,,Cylindrical,70 mm diameter x 254 mm height,1.00,Ground,Open Flame,,,Yes,,0.00002,,,,,,
