model_id,model_family,protocol,fold_count,sample_count,paper_count_sum,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,brier_mean,brier_std,mcc_at_mcc_mean,mcc_at_mcc_std,f1_at_mcc_mean,f1_at_mcc_std,balanced_accuracy_at_mcc_mean,balanced_accuracy_at_mcc_std,sensitivity_at_mcc_mean,sensitivity_at_mcc_std,specificity_at_mcc_mean,specificity_at_mcc_std,precision_at_mcc_mean,precision_at_mcc_std,mcc_at_f1_mean,mcc_at_f1_std,f1_at_f1_mean,f1_at_f1_std,balanced_accuracy_at_f1_mean,balanced_accuracy_at_f1_std,sensitivity_at_f1_mean,sensitivity_at_f1_std,specificity_at_f1_mean,specificity_at_f1_std,precision_at_f1_mean,precision_at_f1_std,mcc_at_balanced_accuracy_mean,mcc_at_balanced_accuracy_std,f1_at_balanced_accuracy_mean,f1_at_balanced_accuracy_std,balanced_accuracy_at_balanced_accuracy_mean,balanced_accuracy_at_balanced_accuracy_std,sensitivity_at_balanced_accuracy_mean,sensitivity_at_balanced_accuracy_std,specificity_at_balanced_accuracy_mean,specificity_at_balanced_accuracy_std,precision_at_balanced_accuracy_mean,precision_at_balanced_accuracy_std,mcc_at_youden_j_mean,mcc_at_youden_j_std,f1_at_youden_j_mean,f1_at_youden_j_std,balanced_accuracy_at_youden_j_mean,balanced_accuracy_at_youden_j_std,sensitivity_at_youden_j_mean,sensitivity_at_youden_j_std,specificity_at_youden_j_mean,specificity_at_youden_j_std,precision_at_youden_j_mean,precision_at_youden_j_std
xgb_focal_inverse,xgboost,interpolation_stratified,15,13461,1213,0.49873989363953736,0.0031630677422028897,0.7539222235998653,0.0005381353736105423,0.7540308713912964,0.0005019013615498789,-0.008731044689976387,0.03381519067927124,0.6304955225061498,0.3935476886833068,0.49924585218702866,0.002920801920216759,0.7333333333333333,0.45773770821706344,0.265158371040724,0.4551788165309004,0.6911914167409471,0.21766931264917916,0.0,0.0,0.8597204120946758,0.0002757312799341092,0.5,0.0,1.0,0.0,0.0,0.0,0.7539558985283785,0.0004242408983248697,-0.008731044689976387,0.03381519067927124,0.6304955225061498,0.3935476886833068,0.49924585218702866,0.002920801920216759,0.7333333333333333,0.45773770821706344,0.265158371040724,0.4551788165309004,0.6911914167409471,0.21766931264917916,-0.008731044689976387,0.03381519067927124,0.6304955225061498,0.3935476886833068,0.49924585218702866,0.002920801920216759,0.7333333333333333,0.45773770821706344,0.265158371040724,0.4551788165309004,0.6911914167409471,0.21766931264917916
xgb_focal_inverse,xgboost,lopo,87,4487,87,0.48228775263788654,0.06688421253824785,0.7058546911846788,0.17679493064973537,0.8524629620985053,0.19310728722753365,0.0,0.0,0.6367258127333111,0.43148662556590167,0.5977011494252874,0.3396225714601064,0.7011494252873564,0.46040787096336083,0.29545454545454547,0.4615215208036401,0.8536153508741547,0.19142253756301755,0.0,0.0,0.9070539384728614,0.12977306575123218,0.7471264367816092,0.25143267648537193,1.0,0.0,0.0,0.0,0.8524629717561514,0.19310729345501496,0.0,0.0,0.6367258127333111,0.43148662556590167,0.5977011494252874,0.3396225714601064,0.7011494252873564,0.46040787096336083,0.29545454545454547,0.4615215208036401,0.8536153508741547,0.19142253756301755,0.0,0.0,0.6367258127333111,0.43148662556590167,0.5977011494252874,0.3396225714601064,0.7011494252873564,0.46040787096336083,0.29545454545454547,0.4615215208036401,0.8536153508741547,0.19142253756301755
xgb_focal_sqrt,xgboost,extrapolation_grouped,15,13461,261,0.480191741635822,0.038574910550716254,0.7515724242405476,0.01828863062525172,0.7550774614016215,0.019907150824180427,-0.044875004301511826,0.09924434132161272,0.24083527165310317,0.3907936442234022,0.4888490367102968,0.028062103935834894,0.2719577889495556,0.4545716382176621,0.7057402844710379,0.4449895732022884,0.5716350820907111,0.3293895616574008,0.0,0.0,0.8603145972176188,0.013061954608106106,0.5,0.0,1.0,0.0,0.0,0.0,0.7550832342072804,0.019911871566273238,-0.05081947917842885,0.10862119275403699,0.24301226388534403,0.3895139559518827,0.4860099953680221,0.03213173025501142,0.27314649623038767,0.4538490610239242,0.6988734945056564,0.4420576433538963,0.584271247668053,0.3152276034584062,-0.05081947917842885,0.10862119275403699,0.24301226388534403,0.3895139559518827,0.4860099953680221,0.03213173025501142,0.27314649623038767,0.4538490610239242,0.6988734945056564,0.4420576433538963,0.584271247668053,0.3152276034584062
xgb_focal_sqrt,xgboost,interpolation_holdout,3,2694,245,0.5,0.0,0.7538975501113586,0.0,0.7538975477218628,0.0,0.0,0.0,0.5731216931216931,0.49633794570333545,0.5,0.0,0.6666666666666666,0.5773502691896258,0.3333333333333333,0.5773502691896258,0.7538975501113586,0.0,0.0,0.0,0.8596825396825397,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.7538975501113586,0.0,0.0,0.0,0.5731216931216931,0.49633794570333545,0.5,0.0,0.6666666666666666,0.5773502691896258,0.3333333333333333,0.5773502691896258,0.7538975501113586,0.0,0.0,0.0,0.5731216931216931,0.49633794570333545,0.5,0.0,0.6666666666666666,0.5773502691896258,0.3333333333333333,0.5773502691896258,0.7538975501113586,0.0
xgb_focal_sqrt,xgboost,interpolation_stratified,15,13461,1213,0.4960043876132957,0.011109586062933142,0.753271214059565,0.0023274374350827787,0.7539553006490072,0.00042434891688309675,0.0,0.0,0.6304710045386954,0.3935323594065609,0.5,0.0,0.7333333333333333,0.4577377082170634,0.26666666666666666,0.4577377082170635,0.7539755361000641,0.00039644515110388677,0.0,0.0,0.8597204120946758,0.0002757312799341092,0.5,0.0,1.0,0.0,0.0,0.0,0.7539558985283785,0.0004242408983248697,0.0,0.0,0.6304710045386954,0.3935323594065609,0.5,0.0,0.7333333333333333,0.4577377082170634,0.26666666666666666,0.4577377082170635,0.7539755361000641,0.00039644515110388677,0.0,0.0,0.6304710045386954,0.3935323594065609,0.5,0.0,0.7333333333333333,0.4577377082170634,0.26666666666666666,0.4577377082170635,0.7539755361000641,0.00039644515110388677
xgb_focal_sqrt,xgboost,lopo,87,4487,87,0.4781885796140182,0.07589607049202148,0.708817660601902,0.17841992927394587,0.8524627175139284,0.19310731690277233,0.0,0.0,0.46593559976072846,0.46241191713084345,0.5057471264367817,0.35350613357366906,0.5172413793103449,0.5025994976241309,0.4772727272727273,0.5052577681363806,0.8423959627746993,0.19669791053502625,0.0,0.0,0.9070539384728614,0.12977306575123218,0.7471264367816092,0.25143267648537193,1.0,0.0,0.0,0.0,0.8524629717561514,0.19310729345501496,0.0,0.0,0.46593559976072846,0.46241191713084345,0.5057471264367817,0.35350613357366906,0.5172413793103449,0.5025994976241309,0.4772727272727273,0.5052577681363806,0.8423959627746993,0.19669791053502625,0.0,0.0,0.46593559976072846,0.46241191713084345,0.5057471264367817,0.35350613357366906,0.5172413793103449,0.5025994976241309,0.4772727272727273,0.5052577681363806,0.8423959627746993,0.19669791053502625
xgb_paper_inverse,xgboost,extrapolation_grouped,15,13461,261,0.6934170842049484,0.03941562263317357,0.8616619865613325,0.02491381808244083,0.194971630970637,0.017465360477844406,0.257065196129501,0.06523716872293767,0.7666903511058336,0.08677672857149285,0.6293856209231552,0.04294645170475305,0.7282982769743335,0.15609383586269734,0.5304729648719768,0.20860677217035747,0.8374881845620189,0.04287635588534806,0.0746903054697871,0.1125360416207326,0.8542357551862644,0.018212075349183184,0.524683557218579,0.03973633434952382,0.96902432771868,0.04851394546150862,0.08034278671847787,0.1250349378516594,0.765610126497011,0.027419252541237882,0.26442062490239465,0.06449802463752081,0.7224516980419934,0.07593615006339999,0.6488154139597515,0.03545499646290329,0.6342677991352446,0.11149386852250548,0.6633630287842585,0.11660091044310428,0.8584142884548629,0.03530617297575132,0.26442062490239465,0.06449802463752081,0.7224516980419934,0.07593615006339999,0.6488154139597515,0.03545499646290329,0.6342677991352446,0.11149386852250548,0.6633630287842585,0.11660091044310428,0.8584142884548629,0.03530617297575132
xgb_paper_inverse,xgboost,interpolation_holdout,3,2694,245,0.8872031030341917,0.005857331886254482,0.9597519948493104,0.0018708805960944623,0.11422983060280482,0.0018090501252863188,0.5666690967125464,0.04257348094911564,0.8526189218649916,0.018449581686758136,0.819096983185957,0.02196402659847124,0.7769571639586411,0.024583924633815712,0.861236802413273,0.020403845035397692,0.9447868414854361,0.009240686232489895,0.4369293885450756,0.024776594122732074,0.8833777874140858,0.003243812688663736,0.6763090647007582,0.03187445616927434,0.9438700147710488,0.02687356779713478,0.4087481146304676,0.08985442539129097,0.8307851853217851,0.01716342085628066,0.5670021487595703,0.03956927791042787,0.8461389589304189,0.02087268443764046,0.8215153803823542,0.020570191454221776,0.7621861152141802,0.031576895607728146,0.8808446455505279,0.025729595941526337,0.9514522982079113,0.01016113666552692,0.5670021487595703,0.03956927791042787,0.8461389589304189,0.02087268443764046,0.8215153803823542,0.020570191454221776,0.7621861152141802,0.031576895607728146,0.8808446455505279,0.025729595941526337,0.9514522982079113,0.01016113666552692
xgb_paper_inverse,xgboost,interpolation_stratified,15,13461,1213,0.9008077644103889,0.010077422461650616,0.9664040099137445,0.0037141305436977257,0.10933638562758764,0.006005494468876922,0.5902197833807218,0.025559959011432806,0.8647276044562558,0.01486382130817107,0.8294102091411556,0.013255016303636721,0.7962316345170566,0.02849455213558786,0.8625887837652546,0.03374213699231126,0.9470306668379261,0.011096090996248253,0.47806384727714535,0.04945292318563633,0.8893635674043723,0.007070699052228857,0.7009923984150175,0.038348012226689085,0.9418572772907507,0.02674638909462734,0.46012751953928427,0.09873961399228048,0.8433997451725238,0.021259320949683167,0.583454656946687,0.021497354259469584,0.8479527551527297,0.014286341960721835,0.8319414456583029,0.011253459329043418,0.7592894455466889,0.02557939644893652,0.9045934457699165,0.026401249819867162,0.9608609001495985,0.009527412336176721,0.583454656946687,0.021497354259469584,0.8479527551527297,0.014286341960721835,0.8319414456583029,0.011253459329043418,0.7592894455466889,0.02557939644893652,0.9045934457699165,0.026401249819867162,0.9608609001495985,0.009527412336176721
xgb_paper_inverse,xgboost,lopo,87,4487,87,0.74680471511799,0.20155591015255409,0.8310884682422899,0.18317405959220806,0.12166871139567469,0.1612358818820873,0.11798255090156286,0.249908242751339,0.7932134353429967,0.27902801824704815,0.7519533943224811,0.2433992808301714,0.7874245112212331,0.3042787056817387,0.5530736904234869,0.39323502830167023,0.891842805137916,0.19815969581716175,0.013377620835793932,0.0775694045159332,0.9026865319192726,0.13317763717683334,0.7456385935926598,0.24888651239016038,0.9912524701240814,0.0626150493794042,0.025060179471944177,0.1152150823697328,0.8546081709603135,0.1929154284426564,0.10977594693106839,0.23531768460648453,0.7613156961288703,0.30188848015907105,0.7331305214070009,0.2548977224907016,0.7439983120186986,0.32684077482909446,0.6020109968582134,0.3879818188156319,0.8900755092230375,0.2008940315280618,0.10977594693106839,0.23531768460648453,0.7613156961288703,0.30188848015907105,0.7331305214070009,0.2548977224907016,0.7439983120186986,0.32684077482909446,0.6020109968582134,0.3879818188156319,0.8900755092230375,0.2008940315280618
xgb_paper_sqrt,xgboost,extrapolation_grouped,15,13461,261,0.7003545608260947,0.03649893080763937,0.8649688531536358,0.030451689592395286,0.18662519951661427,0.01729903208569658,0.27837235069589056,0.0647197906129206,0.7835499477665789,0.05720541278545483,0.645190950169302,0.03880636767095594,0.7458405403053058,0.1187950362268338,0.5445413600332977,0.1657925437789729,0.8402655973852016,0.03307056289801529,0.06011224681170681,0.0649306488810961,0.8606655442674314,0.012927586418287252,0.5083112107931953,0.01126940355679816,0.9958265470410355,0.007549152219475253,0.020795874545355173,0.02853951975824206,0.7581440972307926,0.02162446300452284,0.2772960090576505,0.05717167390718391,0.7291933604208285,0.07810907427884355,0.6532782959622724,0.03199963876608722,0.6466380076644749,0.13335008406029417,0.6599185842600698,0.15818881392990589,0.862347137289353,0.03630454499538909,0.2772960090576505,0.05717167390718391,0.7291933604208285,0.07810907427884355,0.6532782959622724,0.03199963876608722,0.6466380076644749,0.13335008406029417,0.6599185842600698,0.15818881392990589,0.862347137289353,0.03630454499538909
xgb_paper_sqrt,xgboost,interpolation_holdout,3,2694,245,0.9032318074372118,0.0016400439067962742,0.9662606760844094,0.0014643138313574365,0.11137855798006058,0.005317813734179193,0.590999406750278,0.010494230802716706,0.8595547090693234,0.008451664071210932,0.8331172259836782,0.004463363560756828,0.7823732151649434,0.01633742986020387,0.8838612368024132,0.014545476260924528,0.9538502554006429,0.004844451300530798,0.48402523412268983,0.009229885629047462,0.89225635618768,0.001791602702164917,0.697085447063725,0.018562349080704678,0.9522402757262433,0.017056137937655157,0.4419306184012067,0.05398349975316225,0.8396219521103632,0.010483797010232937,0.5899381755636067,0.008659711524103617,0.8567344289296558,0.004735359820797632,0.8336875711539019,0.0053660157140345945,0.7759724273756771,0.009835048919467355,0.8914027149321266,0.015674667941799805,0.956365651358662,0.005600243052722257,0.5899381755636067,0.008659711524103617,0.8567344289296558,0.004735359820797632,0.8336875711539019,0.0053660157140345945,0.7759724273756771,0.009835048919467355,0.8914027149321266,0.015674667941799805,0.956365651358662,0.005600243052722257
xgb_paper_sqrt,xgboost,interpolation_stratified,15,13461,1213,0.9076032925880563,0.010205001765992537,0.9687442848296351,0.003852409213289484,0.10630356520414352,0.005990771663386143,0.5926204039260935,0.018772304627216522,0.8633910845366881,0.012241366124083658,0.8319230311184768,0.011273921949686988,0.791605557643508,0.026089484069358508,0.8722405045934459,0.03719723933506053,0.9504377925243628,0.01261836880605953,0.5157226187037375,0.04694678307067978,0.8971889537909199,0.007290593101693894,0.7156916758692627,0.03470288987799815,0.9516178231494674,0.020814895158206996,0.479765528589058,0.08465167564516848,0.8492897057437964,0.019009205971396447,0.5883174883812615,0.01857732011597058,0.8516281424285089,0.01560700574133423,0.8336172182483096,0.010734119317036488,0.7659935205498211,0.03135504714504032,0.9012409159467986,0.0390283973105826,0.9602715667667082,0.014239915413868893,0.5883174883812615,0.01857732011597058,0.8516281424285089,0.01560700574133423,0.8336172182483096,0.010734119317036488,0.7659935205498211,0.03135504714504032,0.9012409159467986,0.0390283973105826,0.9602715667667082,0.014239915413868893
xgb_paper_sqrt,xgboost,lopo,87,4487,87,0.7479691975419906,0.20354114381950714,0.838402175484681,0.17447477341359596,0.11416150380174603,0.13516007865299365,0.1144969308634189,0.2577194287338158,0.7947115091006455,0.2820558999447627,0.7497797671129234,0.25811778711638206,0.7887440438426964,0.3041756834614384,0.5467733118013045,0.3820338538044823,0.8876841448628956,0.1982169261576689,0.023455786193723085,0.102144339522365,0.9065324402649981,0.12674305339316938,0.7500330737234941,0.24514822181353546,0.9923677605973193,0.04136412677896862,0.03548413510178216,0.10175243666320727,0.856787352637082,0.18761402668682597,0.09369262795707654,0.2234088684987515,0.7463840728496964,0.31484777063512387,0.7226767965859958,0.2704826760876753,0.7259022558674625,0.34039762420728875,0.6040667894870364,0.3978613003810115,0.8911701150821565,0.20400628996709755,0.09369262795707654,0.2234088684987515,0.7463840728496964,0.31484777063512387,0.7226767965859958,0.2704826760876753,0.7259022558674625,0.34039762420728875,0.6040667894870364,0.3978613003810115,0.8911701150821565,0.20400628996709755
