protocol,model_a,model_b,paired_fold_count,delta_roc_auc,wilcoxon_p_roc_auc,delta_pr_auc,wilcoxon_p_pr_auc,delta_brier,wilcoxon_p_brier,delta_mcc_at_mcc,wilcoxon_p_mcc_at_mcc,delta_f1_at_f1,wilcoxon_p_f1_at_f1,delta_balanced_accuracy_at_balanced_accuracy,wilcoxon_p_balanced_accuracy_at_balanced_accuracy,caveat
interpolation_stratified,xgb_baseline,xgb_focal_inverse,15,0.4070221271356914,6.103515625e-05,0.21422895483309873,6.103515625e-05,-0.6464003687103589,6.103515625e-05,0.5981508945954641,6.103515625e-05,0.03507614323135114,6.103515625e-05,0.33590171839384825,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_baseline,xgb_focal_sqrt,15,0.4097576331619332,6.103515625e-05,0.21487996437339885,6.103515625e-05,-0.6463247979680697,6.103515625e-05,0.5894198499054877,6.103515625e-05,0.03507614323135114,6.103515625e-05,0.3351475705808769,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_baseline,xgb_paper_inverse,15,0.004954256364840111,0.00537109375,0.0017471685192192777,0.01806640625,-0.0017058829466501872,0.03533935546875,-0.0007999334752340011,0.97796630859375,0.005432987921654668,0.00537109375,0.0032061249225742456,0.15142822265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_baseline,xgb_paper_sqrt,15,-0.0018412718128273905,0.1876220703125,-0.0005931063966712576,0.42120361328125,0.001326937476793925,0.01025390625,-0.0032005540206056244,0.45428466796875,-0.002392398464893149,0.27685546875,0.0015303523325673012,0.5614013671875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_baseline,xgb_weighted_inverse,15,0.004783144304807567,0.00115966796875,0.0020035485910589717,0.0008544921875,-0.013574864466985066,6.103515625e-05,-0.0027736392948068214,0.638671875,0.004293849860714297,0.05535888671875,0.001148928702849698,0.7197265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_baseline,xgb_weighted_sqrt,15,8.971747740635916e-05,0.93408203125,0.0002446470678411009,0.22930908203125,-0.00993195672829946,6.103515625e-05,-0.005289788481400515,0.207763671875,0.0005618730549097635,0.7197265625,-0.0021162975524779454,0.45428466796875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_class_only,xgb_focal_inverse,15,0.40678510352047553,6.103515625e-05,0.21403240435684884,6.103515625e-05,-0.6363383665680885,6.103515625e-05,0.6040884243635423,6.103515625e-05,0.03369262334165645,6.103515625e-05,0.338049271509774,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_class_only,xgb_focal_sqrt,15,0.40952060954671715,6.103515625e-05,0.21468341389714893,6.103515625e-05,-0.6362627958257993,6.103515625e-05,0.5953573796735658,6.103515625e-05,0.03369262334165645,6.103515625e-05,0.33729512369680265,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_class_only,xgb_paper_inverse,15,0.004717232749624174,0.00262451171875,0.0015506180429693873,0.01025390625,0.008356119195620218,6.103515625e-05,0.005137596292844026,0.25238037109375,0.0040494680319599794,0.063720703125,0.005353678038499969,0.0946044921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_class_only,xgb_paper_sqrt,15,-0.002078295428043327,0.10699462890625,-0.000789656872921148,0.207763671875,0.011388939619064332,6.103515625e-05,0.0027369757474724034,0.5614013671875,-0.003775918354587837,0.0042724609375,0.003677905448493024,0.25238037109375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_class_only,xgb_weighted_inverse,15,0.00454612068959163,0.00018310546875,0.001806998114809081,0.00042724609375,-0.003512862324714661,0.00042724609375,0.0031638904732712064,0.45428466796875,0.0029103299710196095,0.1353759765625,0.0032964818187754207,0.207763671875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_class_only,xgb_weighted_sqrt,15,-0.00014730613780957746,0.890380859375,4.809659159121053e-05,0.803955078125,0.00013004541397094728,0.97796630859375,0.0006477412866775131,0.890380859375,-0.0008216468347849244,0.5994873046875,3.1255563447777725e-05,0.93408203125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_focal_inverse,xgb_focal_sqrt,15,0.0027355060262417184,0.4460595493707439,0.0006510095403001514,0.06788915486182899,7.557074228922525e-05,0.14412703481601533,-0.008731044689976387,0.31731050786291415,0.0,1.0,-0.0007541478129713434,0.31731050786291415,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_focal_inverse,xgb_paper_inverse,15,-0.4020678707708513,6.103515625e-05,-0.2124817863138794,6.103515625e-05,0.6446944857637088,6.103515625e-05,-0.5989508280706982,6.103515625e-05,-0.02964315530969647,6.103515625e-05,-0.332695593471274,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
