split_id,protocol,seed,fold,model_id,model_family,n_test_rows,n_test_papers,roc_auc,pr_auc,brier,mcc_at_mcc,f1_at_mcc,balanced_accuracy_at_mcc,sensitivity_at_mcc,specificity_at_mcc,precision_at_mcc,mcc_at_f1,f1_at_f1,balanced_accuracy_at_f1,sensitivity_at_f1,specificity_at_f1,precision_at_f1,mcc_at_balanced_accuracy,f1_at_balanced_accuracy,balanced_accuracy_at_balanced_accuracy,sensitivity_at_balanced_accuracy,specificity_at_balanced_accuracy,precision_at_balanced_accuracy,mcc_at_youden_j,f1_at_youden_j,balanced_accuracy_at_youden_j,sensitivity_at_youden_j,specificity_at_youden_j,precision_at_youden_j
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,xgb_class_only,xgboost,842,21,0.7318536269922782,0.886311374782299,0.1675577610731125,0.34469662447682015,0.8558421851289834,0.6566548746624064,0.8881889763779528,0.4251207729468599,0.8257686676427526,0.0,0.8598510494245092,0.5,1.0,0.0,0.7541567695961995,0.3192652591643506,0.8082304526748971,0.6716383278177185,0.7732283464566929,0.5700483091787439,0.846551724137931,0.3192652591643506,0.8082304526748971,0.6716383278177185,0.7732283464566929,0.5700483091787439,0.846551724137931
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,xgb_class_only,xgboost,884,17,0.679209023312619,0.8563466827392336,0.1687362641096115,0.236141765284928,0.7849882720875684,0.6306368763245807,0.7393225331369662,0.5219512195121951,0.8366666666666667,0.0,0.8688419705694178,0.5,1.0,0.0,0.7680995475113123,0.2738879458105817,0.8085758039816233,0.647343654585294,0.7776141384388807,0.5170731707317073,0.8421052631578947,0.2738879458105817,0.8085758039816233,0.647343654585294,0.7776141384388807,0.5170731707317073,0.8421052631578947
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,xgb_class_only,xgboost,858,16,0.6704001781641413,0.866211213851387,0.19073955714702606,0.23592635953240693,0.770747740345111,0.6339533240667501,0.7095310136157338,0.5583756345177665,0.8435251798561151,0.06237200035731094,0.8696227663798809,0.50712656565579,0.9939485627836612,0.02030456852791878,0.7729411764705882,0.23288240284613898,0.7048300536672629,0.6381348057473295,0.5960665658093798,0.6802030456852792,0.862144420131291,0.23288240284613898,0.7048300536672629,0.6381348057473295,0.5960665658093798,0.6802030456852792,0.862144420131291
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,xgb_class_only,xgboost,1023,13,0.7448477573986394,0.8828535952047567,0.23551666736602783,0.3597974079019499,0.7583586626139818,0.6986744598684898,0.6770691994572592,0.7202797202797203,0.8618307426597582,0.2404949769552749,0.8426092160383004,0.5755140382006053,0.9552238805970149,0.1958041958041958,0.7537473233404711,0.27687888800458293,0.5284474445515911,0.6404341926729986,0.37177747625508817,0.9090909090909091,0.9133333333333333,0.27687888800458293,0.5284474445515911,0.6404341926729986,0.37177747625508817,0.9090909090909091,0.9133333333333333
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,xgb_class_only,xgboost,880,20,0.7346993347071785,0.8661815346716855,0.1451364904642105,0.4036750066169311,0.8475609756097561,0.7109577221742882,0.8286140089418778,0.5933014354066986,0.8673946957878315,0.26617259689092004,0.8759791122715405,0.5454545454545454,1.0,0.09090909090909091,0.7793263646922184,0.38698791326626053,0.8261211644374509,0.7117813161816613,0.7824143070044709,0.6411483253588517,0.875,0.38698791326626053,0.8261211644374509,0.7117813161816613,0.7824143070044709,0.6411483253588517,0.875
lopo__seed-42__fold-0,lopo,42,0,xgb_class_only,xgboost,10,1,,,0.016351986676454544,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-1,lopo,42,1,xgb_class_only,xgboost,18,1,,,0.013318830169737339,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-2,lopo,42,2,xgb_class_only,xgboost,74,1,0.725,0.9783765016926541,0.05793679878115654,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459
lopo__seed-42__fold-3,lopo,42,3,xgb_class_only,xgboost,8,1,,,0.0332195982336998,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-4,lopo,42,4,xgb_class_only,xgboost,20,1,,,0.020973283797502518,0.0,0.9473684210526315,0.9,0.9,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.918918918918919,0.85,0.85,,1.0,0.0,0.918918918918919,0.85,0.85,,1.0
lopo__seed-42__fold-5,lopo,42,5,xgb_class_only,xgboost,18,1,0.8896103896103896,0.8214285714285714,0.6027926802635193,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889
lopo__seed-42__fold-6,lopo,42,6,xgb_class_only,xgboost,22,1,0.5523809523809524,0.8092274392274392,0.2491014003753662,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818
lopo__seed-42__fold-7,lopo,42,7,xgb_class_only,xgboost,24,1,,,0.0012422566069290042,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
