split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,xgb_paper_sqrt,0.8849859833717346,0.17165498435497284,0.8849859833717346,0.8849859833717346
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,xgb_paper_sqrt,0.9782058000564575,0.06841941177845001,0.9782058000564575,0.9782058000564575
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,xgb_paper_sqrt,0.9016179442405701,0.01837518997490406,0.9727028608322144,0.9727028608322144
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,xgb_paper_sqrt,0.8075127005577087,0.10806889086961746,0.8075127005577087,0.8075127005577087
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,xgb_paper_sqrt,0.8162207007408142,0.3457080125808716,0.8686379790306091,0.8686379790306091
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,xgb_paper_sqrt,0.7743784785270691,0.2609406113624573,0.9264086484909058,0.9264086484909058
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,xgb_paper_sqrt,0.7589424848556519,0.3779670000076294,0.7765942215919495,0.7765942215919495
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,xgb_paper_sqrt,0.7252804040908813,0.38020750880241394,0.7273633480072021,0.7273633480072021
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,xgb_paper_sqrt,0.8188548684120178,0.363907128572464,0.8353349566459656,0.8353349566459656
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,xgb_paper_sqrt,0.9146702289581299,0.3846008777618408,0.9209498763084412,0.9209498763084412
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,xgb_paper_sqrt,0.7399710416793823,0.05470030754804611,0.8852009773254395,0.8852009773254395
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,xgb_paper_sqrt,0.7953603863716125,0.2684057354927063,0.8149226307868958,0.8149226307868958
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,xgb_paper_sqrt,0.8579885363578796,0.09301714599132538,0.9064911007881165,0.9064911007881165
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,xgb_paper_sqrt,0.8288554549217224,0.007111990824341774,0.9461722373962402,0.9461722373962402
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,xgb_paper_sqrt,0.7994550466537476,0.522963285446167,0.7994550466537476,0.7994550466537476
lopo__seed-42__fold-0,lopo,42,0,xgb_paper_sqrt,0.9641899466514587,0.02468249388039112,0.9837878942489624,0.9837878942489624
lopo__seed-42__fold-1,lopo,42,1,xgb_paper_sqrt,0.9190182089805603,0.010335138998925686,0.9224871397018433,0.9224871397018433
lopo__seed-42__fold-2,lopo,42,2,xgb_paper_sqrt,0.7786500453948975,0.052934981882572174,0.8529268503189087,0.8529268503189087
lopo__seed-42__fold-3,lopo,42,3,xgb_paper_sqrt,0.8467055559158325,0.23455137014389038,0.8467055559158325,0.8467055559158325
lopo__seed-42__fold-4,lopo,42,4,xgb_paper_sqrt,0.8266615867614746,0.1318219006061554,0.8678163886070251,0.8678163886070251
lopo__seed-42__fold-5,lopo,42,5,xgb_paper_sqrt,0.8196390271186829,0.3255091905593872,0.8196390271186829,0.8196390271186829
lopo__seed-42__fold-6,lopo,42,6,xgb_paper_sqrt,0.8616801500320435,0.47838667035102844,0.8700456619262695,0.8700456619262695
