model_id,protocol,metric,estimate,ci_low,ci_high,confidence_level,iterations,resampling_unit,repeat_aggregation
xgb_paper_inverse,extrapolation_grouped,brier,0.18702494919425855,0.13635413843556066,0.23443516484481008,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_paper_inverse,interpolation_holdout,roc_auc,0.8906482842516092,0.8763187379099535,0.9038688019173688,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_inverse,interpolation_holdout,pr_auc,0.961110831140358,0.9537749240523249,0.9683776061249268,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_inverse,interpolation_holdout,brier,0.11369288913375726,0.10564922740929909,0.12144436750503224,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_inverse,interpolation_stratified,roc_auc,0.9057612229947694,0.8965980469638447,0.9141235638597109,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_inverse,interpolation_stratified,pr_auc,0.9679583220999015,0.9632345278352131,0.9722690143345444,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_inverse,interpolation_stratified,brier,0.10578444436194114,0.1003549560965534,0.11129451335939897,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_inverse,lopo,roc_auc,0.6901450988960146,0.6104259208774503,0.7810894997376695,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_paper_inverse,lopo,pr_auc,0.8605615282540424,0.7884594273937703,0.9320689322010546,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_paper_inverse,lopo,brier,0.19238227885871273,0.1386514077645796,0.24345144054072076,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_paper_sqrt,extrapolation_grouped,roc_auc,0.705771370706902,0.6410586841850998,0.7784150048951872,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_paper_sqrt,extrapolation_grouped,pr_auc,0.8679750747206362,0.8029675263580802,0.9282634747343744,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_paper_sqrt,extrapolation_grouped,brier,0.17967128415400344,0.1324829364806908,0.22518452815868623,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_paper_sqrt,interpolation_holdout,roc_auc,0.9043877878588203,0.8917657171783517,0.9171503849612945,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_sqrt,interpolation_holdout,pr_auc,0.9666698003472421,0.9605063816574603,0.972566401815813,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_sqrt,interpolation_holdout,brier,0.11005185312228496,0.10128566853324601,0.11941064403910458,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_sqrt,interpolation_stratified,roc_auc,0.9121853405989881,0.9037130140707756,0.9209490144109013,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_sqrt,interpolation_stratified,pr_auc,0.9702541160919096,0.9660163549169979,0.9741224262018564,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_sqrt,interpolation_stratified,brier,0.10230698893753701,0.09690684860726198,0.10781323301000269,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_paper_sqrt,lopo,roc_auc,0.70884701105699,0.6432044740006368,0.7886321995555774,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_paper_sqrt,lopo,pr_auc,0.8741108330988707,0.8160093203638233,0.9275222396266017,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_paper_sqrt,lopo,brier,0.1768153315380044,0.127308235649636,0.21891449068667052,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_inverse,extrapolation_grouped,roc_auc,0.6778843064426996,0.6008504334914139,0.7644526522046919,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_inverse,extrapolation_grouped,pr_auc,0.8459552861974883,0.7663548951796939,0.923375260122295,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_inverse,extrapolation_grouped,brier,0.19086177795692325,0.13923693708224602,0.23400949579992103,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_inverse,interpolation_holdout,roc_auc,0.9018354255720569,0.888975158582653,0.9143069693243064,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_inverse,interpolation_holdout,pr_auc,0.9662718602372853,0.9595432081972991,0.9719242241678825,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_inverse,interpolation_holdout,brier,0.12012468590832298,0.11069122693104845,0.12942560412123177,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_inverse,interpolation_stratified,roc_auc,0.9051769932355725,0.8964563909423041,0.9140303535133912,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_inverse,interpolation_stratified,pr_auc,0.9681274512792366,0.9640639727953122,0.9718686368848904,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_inverse,interpolation_stratified,brier,0.11658464928344156,0.1104029419813323,0.12286950178849011,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_inverse,lopo,roc_auc,0.7025761801334036,0.6456169273684753,0.7798812882141535,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_inverse,lopo,pr_auc,0.869600973529134,0.8086762230744176,0.9329822072398923,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_inverse,lopo,brier,0.20315094721029162,0.14595468538702616,0.2528098907365333,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_sqrt,extrapolation_grouped,roc_auc,0.6790191633787008,0.5997911644753735,0.7693346226214386,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_sqrt,extrapolation_grouped,pr_auc,0.8459895302697199,0.7578510268250459,0.9222581941897718,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_sqrt,extrapolation_grouped,brier,0.18474488679921766,0.1416340896847716,0.2236250932516929,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_sqrt,interpolation_holdout,roc_auc,0.9036697247706422,0.8908113322003247,0.9154094629911723,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_sqrt,interpolation_holdout,pr_auc,0.9676838571155122,0.9619945674244594,0.9728416192004236,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_sqrt,interpolation_holdout,brier,0.11967026816349166,0.11062835088377453,0.1289055495235411,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_sqrt,interpolation_stratified,roc_auc,0.9098085268627879,0.9009286899372595,0.9184485929982301,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_sqrt,interpolation_stratified,pr_auc,0.9696064054252898,0.9653348787703331,0.9733257433444628,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_sqrt,interpolation_stratified,brier,0.11332613599496154,0.10730696468352433,0.11925701118264495,0.95,2000,unique_row_id,mean probability per row_id before resampling
xgb_weighted_sqrt,lopo,roc_auc,0.6831206865529694,0.6074101030182971,0.7770738222472411,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_sqrt,lopo,pr_auc,0.8479086353780269,0.7636830148664915,0.9264374186234012,0.95,2000,canonical_paper,mean probability per row_id before resampling
xgb_weighted_sqrt,lopo,brier,0.1882419833030883,0.14893766968625585,0.2240942399230182,0.95,2000,canonical_paper,mean probability per row_id before resampling
