split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
lopo__seed-42__fold-40,lopo,42,40,knn_baseline,0.8015608704450583,0.12337300837721796,0.8255675294886445,0.8255675294886445
lopo__seed-42__fold-41,lopo,42,41,knn_baseline,0.7804892055179421,0.30537109556087444,0.7804892055179421,0.7804892055179421
lopo__seed-42__fold-42,lopo,42,42,knn_baseline,0.8862612547201352,0.2424354028961849,0.8862612547201352,0.8862612547201352
lopo__seed-42__fold-43,lopo,42,43,knn_baseline,0.7375971653062231,0.39383427382668346,0.7871506357197173,0.7871506357197173
lopo__seed-42__fold-44,lopo,42,44,knn_baseline,0.8698149766775749,0.22621635484292202,0.8698149766775749,0.8698149766775749
lopo__seed-42__fold-45,lopo,42,45,knn_baseline,0.625,0.3,0.875,0.875
lopo__seed-42__fold-46,lopo,42,46,knn_baseline,0.7522904784007314,0.0,0.7571373629809022,0.7571373629809022
lopo__seed-42__fold-47,lopo,42,47,knn_baseline,0.6828879323689131,0.37530018502066714,0.8025401672760996,0.8025401672760996
lopo__seed-42__fold-48,lopo,42,48,knn_baseline,0.8238718683485056,0.4321146356446136,0.8238718683485056,0.8238718683485056
lopo__seed-42__fold-49,lopo,42,49,knn_baseline,0.7541568150559887,0.0,0.7541568150559887,0.7541568150559887
lopo__seed-42__fold-50,lopo,42,50,knn_baseline,0.7697502501661647,0.28901712656612377,0.7698095519055528,0.7698095519055528
lopo__seed-42__fold-51,lopo,42,51,knn_baseline,0.9263213924344259,0.3489274382083533,0.9189995294872426,0.9189995294872426
lopo__seed-42__fold-52,lopo,42,52,knn_baseline,0.7918322423792834,0.2941712159632949,0.7918322423792834,0.7918322423792834
lopo__seed-42__fold-53,lopo,42,53,knn_baseline,0.7217536201665532,0.20034001635075224,0.750947544904674,0.750947544904674
lopo__seed-42__fold-54,lopo,42,54,knn_baseline,0.8046260448558705,0.27593768076751635,0.8046260448558705,0.8046260448558705
lopo__seed-42__fold-55,lopo,42,55,knn_baseline,0.75,0.25,0.75,0.75
lopo__seed-42__fold-56,lopo,42,56,knn_baseline,0.7838076872094663,0.3156518132797599,0.8081241086209436,0.8081241086209436
lopo__seed-42__fold-57,lopo,42,57,knn_baseline,0.8,0.275,0.8,0.8
lopo__seed-42__fold-58,lopo,42,58,knn_baseline,0.8264471309934781,0.22582677044419683,0.8264471309934781,0.8264471309934781
lopo__seed-42__fold-59,lopo,42,59,knn_baseline,0.9,0.25,0.9,0.9
lopo__seed-42__fold-60,lopo,42,60,knn_baseline,0.7995396420417464,0.23340864967380762,0.7995396420417464,0.7995396420417464
lopo__seed-42__fold-61,lopo,42,61,knn_baseline,0.8386834749754711,0.341398586661924,0.8386834749754711,0.8386834749754711
lopo__seed-42__fold-62,lopo,42,62,knn_baseline,0.6399447669276324,0.2758470689378235,0.7766820929179246,0.7766820929179246
lopo__seed-42__fold-63,lopo,42,63,knn_baseline,0.8170852132004446,0.4281000023778492,0.8170852132004446,0.8170852132004446
lopo__seed-42__fold-64,lopo,42,64,knn_baseline,0.7246818174163785,0.3470414762843177,0.826598780225436,0.826598780225436
lopo__seed-42__fold-65,lopo,42,65,knn_baseline,0.75,0.3,0.875,0.875
lopo__seed-42__fold-66,lopo,42,66,knn_baseline,0.865980388635741,0.3271788892790929,0.865980388635741,0.865980388635741
lopo__seed-42__fold-67,lopo,42,67,knn_baseline,0.7174064637700387,0.35795875012177897,0.7758626012659224,0.7758626012659224
lopo__seed-42__fold-68,lopo,42,68,knn_baseline,0.7552980742163783,0.15191498541647314,0.8059306816906326,0.8059306816906326
lopo__seed-42__fold-69,lopo,42,69,knn_baseline,0.7815638534974573,0.3159801859832362,0.8090229363276602,0.8090229363276602
lopo__seed-42__fold-70,lopo,42,70,knn_baseline,0.7492782246089879,0.2556432055309494,0.7492782246089879,0.7492782246089879
lopo__seed-42__fold-71,lopo,42,71,knn_baseline,0.7801631222621476,0.0,0.8382328014661566,0.8382328014661566
lopo__seed-42__fold-72,lopo,42,72,knn_baseline,0.7995042318928384,0.25464298601210184,0.7995042318928384,0.7995042318928384
lopo__seed-42__fold-73,lopo,42,73,knn_baseline,0.7906776555673483,0.3264766651086191,0.8022428669753715,0.8022428669753715
lopo__seed-42__fold-74,lopo,42,74,knn_baseline,0.675220334095947,0.18781303194953056,0.7836296358303562,0.7836296358303562
lopo__seed-42__fold-75,lopo,42,75,knn_baseline,0.7275348617512236,0.23364946849915344,0.7501453356808842,0.7501453356808842
lopo__seed-42__fold-76,lopo,42,76,knn_baseline,0.7286711301290968,0.3488523818444273,0.8346470245856537,0.8346470245856537
lopo__seed-42__fold-77,lopo,42,77,knn_baseline,0.7275007356786466,0.30522272219240704,0.734316410815164,0.734316410815164
lopo__seed-42__fold-78,lopo,42,78,knn_baseline,0.640397641078021,0.12204314050111764,0.7141339471266186,0.7141339471266186
lopo__seed-42__fold-79,lopo,42,79,knn_baseline,0.7,0.225,0.8,0.8
lopo__seed-42__fold-80,lopo,42,80,knn_baseline,0.8204061328426765,0.23315885529822278,0.8206330194824534,0.8206330194824534
lopo__seed-42__fold-81,lopo,42,81,knn_baseline,0.791323729791581,0.1861754177466113,0.791323729791581,0.791323729791581
lopo__seed-42__fold-82,lopo,42,82,knn_baseline,0.8883159573138764,0.2978006466755505,0.8883159573138764,0.8883159573138764
lopo__seed-42__fold-83,lopo,42,83,knn_baseline,0.7850535053987997,0.4463565382929913,0.8346393874412534,0.8346393874412534
lopo__seed-42__fold-84,lopo,42,84,knn_baseline,0.8731342571252078,6.1372808341240135e-06,0.8731342571252078,0.8731342571252078
