configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,split_id,protocol,seed,fold,model_id
14,1,"{""leaf_size"": 15, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""distance""}",0.7976982863564004,0.9228102650131242,0.19950653453297107,0.38978810423908977,0.7948717948717948,0.7206854574398351,0.7193370165745856,0.7220338983050848,0.888130968622101,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
14,2,"{""leaf_size"": 15, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""distance""}",0.7922052626650435,0.9214317647823433,0.21220973479381414,0.3921637318078211,0.7789605510331872,0.7250023410431687,0.687292817679558,0.7627118644067796,0.8988439306358381,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
14,mean,"{""leaf_size"": 15, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""distance""}",0.7901957082933478,0.9204112364884581,0.20725258726056386,0.3816003042177063,0.7867190440765895,0.7171454410194656,0.7058155370986955,0.7284753449402359,0.8889187733409888,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
15,0,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""uniform""}",0.7979813338138788,0.9220596685386402,0.19441851851851855,0.39712170684582704,0.7526041666666666,0.7305491733117089,0.6379690949227373,0.8231292517006803,0.9174603174603174,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
15,1,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""uniform""}",0.8115329150669539,0.9296195823455772,0.1884814814814815,0.42215050753107625,0.7817836812144212,0.7431313793426351,0.6828729281767956,0.8033898305084746,0.9142011834319527,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
15,2,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""uniform""}",0.794123045228954,0.9205223499860631,0.20340370370370375,0.4045526537413072,0.7560182173064411,0.7345537971720199,0.6419889502762431,0.8271186440677966,0.9193037974683544,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
15,mean,"{""leaf_size"": 60, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""uniform""}",0.801212431369929,0.9240672002900935,0.1954345679012346,0.4079416227060702,0.763468688395843,0.736078116608788,0.6542769911252586,0.8178792420923172,0.9169884327868748,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
16,0,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7817554173987473,0.9159451709741839,0.20263802083333335,0.38783132205437343,0.758043758043758,0.7247150515835473,0.6501103752759382,0.7993197278911565,0.9089506172839507,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
16,1,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7900383931079689,0.9170305862911455,0.2039744791666667,0.39384100962890856,0.7509778357235984,0.7284015357243188,0.63646408839779,0.8203389830508474,0.9157392686804452,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
16,2,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7766869557074634,0.914752921933652,0.2065859375,0.37054253883426014,0.7411764705882353,0.7149545837625246,0.6265193370165746,0.8033898305084746,0.9072,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
16,mean,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 1, ""weights"": ""uniform""}",0.7828269220713931,0.9159095597329938,0.20439947916666668,0.3840716235058474,0.7500660214518639,0.7226903903567968,0.6376979335634343,0.8076828471501595,0.910629961988132,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
17,0,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}",0.772707648180685,0.912075608642456,0.20614885659425553,0.37212790932422235,0.7794299876084263,0.7127765013290084,0.6942604856512141,0.7312925170068028,0.8884180790960452,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
17,1,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}",0.791592845772076,0.9179976520529252,0.19713069736039113,0.392213774614195,0.7908979089790897,0.7230452289540219,0.7104972375690608,0.735593220338983,0.8918169209431346,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
17,2,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}",0.7892780222867308,0.9187224028927297,0.2064818924066347,0.39615569527737693,0.7689369828134945,0.7286169116958516,0.6674033149171271,0.7898305084745763,0.9069069069069069,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
17,mean,"{""leaf_size"": 30, ""n_neighbors"": 25, ""p"": 2, ""weights"": ""distance""}",0.7845261720798306,0.916265221196037,0.20325381545376045,0.3868324597385981,0.7797549598003369,0.721479547326294,0.6907203460458007,0.7522387486067874,0.8957139689820289,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
18,0,"{""leaf_size"": 15, ""n_neighbors"": 40, ""p"": 2, ""weights"": ""distance""}",0.7722834166779295,0.9071861145932257,0.20372640460952923,0.377473307250028,0.7786069651741293,0.7162229130062621,0.6909492273730684,0.7414965986394558,0.8917378917378918,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
