split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
lopo__seed-42__fold-70,lopo,42,70,mlp_all,0.624990701675415,0.003875418333336711,0.624990701675415,0.624990701675415
lopo__seed-42__fold-71,lopo,42,71,mlp_all,0.7033357620239258,0.001040722941979766,0.7046579718589783,0.7046579718589783
lopo__seed-42__fold-72,lopo,42,72,mlp_all,0.7374892234802246,0.09320153295993805,0.7374892234802246,0.7374892234802246
lopo__seed-42__fold-73,lopo,42,73,mlp_all,0.8307141661643982,0.0,0.8307141661643982,0.8307141661643982
lopo__seed-42__fold-74,lopo,42,74,mlp_all,0.7781742811203003,0.19629885256290436,0.7781742811203003,0.7781742811203003
lopo__seed-42__fold-75,lopo,42,75,mlp_all,0.5746282935142517,0.0003195979224983603,0.5746282935142517,0.5746282935142517
lopo__seed-42__fold-76,lopo,42,76,mlp_all,0.419352650642395,8.755439466767712e-07,0.5923007726669312,0.5923007726669312
lopo__seed-42__fold-77,lopo,42,77,mlp_all,0.2915688455104828,0.0,0.9625794887542725,0.9625794887542725
lopo__seed-42__fold-78,lopo,42,78,mlp_all,0.6195772886276245,0.03606116771697998,0.6187054514884949,0.6187054514884949
lopo__seed-42__fold-79,lopo,42,79,mlp_all,0.6252924203872681,0.02414827235043049,0.8496860265731812,0.8496860265731812
lopo__seed-42__fold-80,lopo,42,80,mlp_all,0.6344916820526123,0.00011651666864054278,0.6344916820526123,0.6344916820526123
lopo__seed-42__fold-81,lopo,42,81,mlp_all,0.6660359501838684,0.0,0.8788869976997375,0.8788869976997375
lopo__seed-42__fold-82,lopo,42,82,mlp_all,0.7991573810577393,0.09027110785245895,0.7991573810577393,0.7991573810577393
lopo__seed-42__fold-83,lopo,42,83,mlp_all,0.6947363615036011,3.662218098221537e-15,0.7888094186782837,0.7888094186782837
lopo__seed-42__fold-84,lopo,42,84,mlp_all,0.9155392050743103,2.1545286017499166e-06,0.7757343053817749,0.7757343053817749
lopo__seed-42__fold-85,lopo,42,85,mlp_all,0.3618319034576416,0.0,0.826816737651825,0.826816737651825
interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,mlp_physics,0.5949695706367493,0.13182218372821808,0.5949695706367493,0.5949695706367493
interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,mlp_physics,0.9234461784362793,0.029692264273762703,0.9234461784362793,0.9234461784362793
interpolation_stratified__seed-42__fold-1,interpolation_stratified,42,1,mlp_physics,0.550356388092041,0.13076940178871155,0.5680153965950012,0.5680153965950012
interpolation_stratified__seed-42__fold-2,interpolation_stratified,42,2,mlp_physics,0.5498908758163452,0.03995700925588608,0.5575684309005737,0.5575684309005737
interpolation_stratified__seed-42__fold-3,interpolation_stratified,42,3,mlp_physics,0.48868328332901,0.12689641118049622,0.48868328332901,0.48868328332901
interpolation_stratified__seed-42__fold-4,interpolation_stratified,42,4,mlp_physics,0.5179784893989563,0.13757093250751495,0.6715090870857239,0.6715090870857239
extrapolation_grouped__seed-42__fold-0,extrapolation_grouped,42,0,mlp_physics,0.8849921822547913,0.0014625868061557412,0.8605988621711731,0.8605988621711731
extrapolation_grouped__seed-42__fold-1,extrapolation_grouped,42,1,mlp_physics,0.8309165835380554,0.0,0.8309165835380554,0.8309165835380554
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,mlp_physics,0.6451733708381653,0.0,0.8761695027351379,0.8761695027351379
