configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,candidate_id,model_id,model_family,protocol,split_id
3,1,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.003}",0.6876498936603466,0.8789887335204822,0.17650417983531952,0.0,0.8598665395614872,0.5,1.0,0.0,0.754180602006689,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
3,2,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.003}",0.7270295035974478,0.895430239047613,0.17280621826648712,0.0,0.8598665395614872,0.5,1.0,0.0,0.754180602006689,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
3,mean,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.003}",0.7168502396636808,0.8891610992749731,0.17370439569155374,0.0,0.8597299877845201,0.5,1.0,0.0,0.7539705823458686,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
4,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8022191739636966,0.9162532727438922,0.17508485913276672,0.31432728688015893,0.8627450980392157,0.6244315832988838,0.926829268292683,0.3220338983050847,0.806949806949807,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
4,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8242567536992624,0.9347613982925659,0.17132213711738586,0.41714987145134397,0.8579325594250967,0.7073660949967571,0.8603104212860311,0.5544217687074829,0.8555678059536935,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
4,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8479116702113217,0.944625895034038,0.15425290167331696,0.3909647999297762,0.8685047720042418,0.6733788859224399,0.9079822616407982,0.4387755102040816,0.8323170731707317,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
4,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.8247958659580936,0.9318801886901653,0.16688663264115652,0.37414731942042634,0.8630608098228514,0.6683921880726936,0.8983739837398375,0.43841039240554974,0.8316115620247441,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
5,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.8132210906084407,0.9267934923378958,0.1568969339132309,0.3878221469189296,0.8467966573816156,0.6958623022285693,0.8425720620842572,0.5491525423728814,0.851063829787234,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
5,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.8399663634855272,0.9436821060289249,0.1449962705373764,0.4042234363460286,0.8710875331564987,0.6795895741888773,0.9101995565410199,0.4489795918367347,0.8351983723296033,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
5,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.8212551095826357,0.9324269556103955,0.15438741445541382,0.394171614786564,0.859009254218835,0.689062099340845,0.8747228381374723,0.5034013605442177,0.8438502673796792,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
5,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.8248141878922013,0.9343008513257387,0.15209353963534036,0.3954057326838407,0.8589644815856499,0.6881713252527639,0.8758314855875832,0.5005111649179446,0.8433708231655054,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
6,0,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}",0.7401349167574881,0.8951636392211229,0.16749747097492218,0.0,0.859456884230586,0.5,1.0,0.0,0.7535505430242272,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
6,1,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}",0.69713184608655,0.882338751307478,0.17306354641914368,0.0,0.8598665395614872,0.5,1.0,0.0,0.754180602006689,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
6,2,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}",0.7090064407137578,0.8886466304777438,0.17131105065345764,0.0,0.8598665395614872,0.5,1.0,0.0,0.754180602006689,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
6,mean,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}",0.715424401185932,0.8887163403354482,0.17062402268250784,0.0,0.8597299877845201,0.5,1.0,0.0,0.7539705823458686,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
