protocol,augmentation,model_a,model_b,paired_fold_count,delta_RMSE,wilcoxon_p_RMSE,delta_MAE,wilcoxon_p_MAE,delta_R2,wilcoxon_p_R2,caveat
extrapolation_grouped,rd_bt,xgb_paper_inverse,xgb_pseudohuber_sqrt,10,0.00071296754486945,0.193359375,3.109065588472004e-05,0.845703125,-0.08808122377266264,0.322265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,xgb_paper_sqrt,xgb_pseudohuber_inverse,10,-0.0006320288908319802,0.322265625,-0.00021337283127566002,0.4921875,0.07972658909403246,0.232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,xgb_paper_sqrt,xgb_pseudohuber_sqrt,10,-0.0006897732739242499,0.232421875,-0.0003534344670178301,0.322265625,0.0860816882047232,0.193359375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,rd_bt,xgb_pseudohuber_inverse,xgb_pseudohuber_sqrt,10,-5.7744383092269734e-05,1.0,-0.00014006163574217006,0.921875,0.006355099110690733,1.0,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,knn_distance_inverse,10,0.0001376795601045604,0.4921875,-0.00015203600673838002,0.232421875,-0.011477299096235506,0.4921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,knn_distance_sqrt,10,0.0002026048508617602,0.625,-3.882040122360096e-06,0.921875,-0.016541950134960903,0.625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,knn_uniform,10,0.00031833187191483,0.3125,5.1743654086249894e-05,0.3828125,-0.02080109023199872,0.3125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,knn_uniform_inverse,10,7.396648565660014e-05,0.76953125,-0.00022110206929771008,0.083984375,-0.008277096318396493,0.845703125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,knn_uniform_sqrt,10,0.00022815588679502043,0.556640625,5.0336306044149916e-05,0.921875,-0.018008950526839585,0.556640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,mlp_log_target_inverse,10,-0.0005762628635374098,0.10546875,-0.0022844644624532397,0.001953125,0.03220972752621724,0.130859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,mlp_log_target_sqrt,10,-0.00097394660197853,0.232421875,-0.00175006020267381,0.001953125,0.07457210240406627,0.275390625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,rf_baseline,10,0.0033683443130774504,0.001953125,0.00142489257320906,0.001953125,-0.17104269096122868,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,rf_paper_inverse,10,0.0026546696308637104,0.001953125,0.0011891528348112902,0.001953125,-0.14003038134502832,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,rf_paper_sqrt,10,0.0031311148330710305,0.001953125,0.00148556741894013,0.001953125,-0.1605472678811656,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,svr_linear,10,-0.00495364337390141,0.001953125,-0.0042692492961326,0.001953125,0.37227620393551464,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,svr_rbf,10,-0.0012343319059918698,0.013671875,-0.0038383796784726408,0.001953125,0.08675491579048346,0.013671875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,svr_rbf_inverse,10,-0.0010026825536111196,0.005859375,-0.0037500963547711192,0.001953125,0.06026427886995671,0.013671875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,svr_rbf_sqrt,10,-0.00153712349971121,0.00390625,-0.003836714602702669,0.001953125,0.09397392039118863,0.00390625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,xgb_absoluteerror_inverse,10,0.00301621563401349,0.001953125,0.0012605984777008898,0.001953125,-0.15754530424826116,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,xgb_absoluteerror_sqrt,10,0.00329358130352242,0.001953125,0.00150010724941593,0.001953125,-0.16727207733562507,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,xgb_baseline,10,0.0032706164718513406,0.001953125,0.0012541721045290998,0.001953125,-0.16476040877286185,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,xgb_log_target_inverse,10,0.00306977669370448,0.001953125,0.0011734818550778203,0.001953125,-0.1565500620231558,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,xgb_log_target_sqrt,10,0.0030544796500592405,0.001953125,0.00125420771353723,0.001953125,-0.15493881830986583,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,xgb_paper_bagging_sqrt,10,0.0016086640676015803,0.00390625,0.0003762933713091899,0.064453125,-0.09170921635671356,0.00390625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,xgb_paper_inverse,10,0.00292861680190608,0.001953125,0.00109759103827364,0.001953125,-0.15216787810896548,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,xgb_paper_sqrt,10,0.00297660848621647,0.001953125,0.00117474360177717,0.001953125,-0.15511170951417635,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,xgb_pseudohuber_inverse,10,0.0027966421533532704,0.001953125,0.0011283971374843698,0.001953125,-0.1424140415406096,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance,xgb_pseudohuber_sqrt,10,0.00282788207699758,0.001953125,0.0012046971762785497,0.001953125,-0.14813833500686563,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,knn_distance_sqrt,10,6.492529075719979e-05,0.76953125,0.0001481539666160199,0.193359375,-0.005064651038725399,0.845703125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,knn_uniform,10,0.0001806523118102696,0.431640625,0.0002037796608246299,0.193359375,-0.009323791135763215,0.556640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,knn_uniform_inverse,10,-6.371307444796027e-05,0.7421875,-6.906606255933008e-05,0.3828125,0.003200202777839012,0.7421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,knn_uniform_sqrt,10,9.047632669046002e-05,0.6953125,0.00020237231278252992,0.130859375,-0.00653165143060408,0.6953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,mlp_log_target_inverse,10,-0.0007139424236419702,0.048828125,-0.00213242845571486,0.001953125,0.04368702662245274,0.048828125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,mlp_log_target_sqrt,10,-0.0011116261620830905,0.064453125,-0.00159802419593543,0.001953125,0.08604940150030178,0.083984375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,rf_baseline,10,0.003230664752972889,0.001953125,0.0015769285799474401,0.001953125,-0.15956539186499316,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,rf_paper_inverse,10,0.0025169900707591496,0.001953125,0.00134118884154967,0.001953125,-0.1285530822487928,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,rf_paper_sqrt,10,0.0029934352729664698,0.001953125,0.00163760342567851,0.001953125,-0.1490699687849301,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,svr_linear,10,-0.00509132293400597,0.001953125,-0.00411721328939422,0.001953125,0.38375350303175015,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,svr_rbf,10,-0.0013720114660964304,0.005859375,-0.00368634367173426,0.001953125,0.09823221488671896,0.009765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,svr_rbf_inverse,10,-0.0011403621137156801,0.001953125,-0.0035980603480327404,0.001953125,0.07174157796619221,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,svr_rbf_sqrt,10,-0.00167480305981577,0.001953125,-0.00368467859596429,0.001953125,0.10545121948742413,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,xgb_absoluteerror_inverse,10,0.00287853607390893,0.001953125,0.00141263448443927,0.001953125,-0.14606800515202564,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,xgb_absoluteerror_sqrt,10,0.00315590174341786,0.001953125,0.00165214325615431,0.001953125,-0.1557947782393896,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,xgb_baseline,10,0.0031329369117467803,0.001953125,0.00140620811126748,0.001953125,-0.15328310967662634,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,xgb_log_target_inverse,10,0.0029320971335999196,0.001953125,0.0013255178618162,0.001953125,-0.14507276292692028,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,xgb_log_target_sqrt,10,0.0029168000899546798,0.001953125,0.00140624372027561,0.001953125,-0.14346151921363035,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,xgb_paper_bagging_sqrt,10,0.0014709845074970195,0.00390625,0.0005283293780475699,0.02734375,-0.08023191726047804,0.00390625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,xgb_paper_inverse,10,0.0027909372418015196,0.001953125,0.00124962704501202,0.001953125,-0.14069057901273002,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,xgb_paper_sqrt,10,0.00283892892611191,0.001953125,0.00132677960851555,0.001953125,-0.14363441041794084,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,xgb_pseudohuber_inverse,10,0.0026589625932487097,0.001953125,0.0012804331442227497,0.001953125,-0.1309367424443741,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_inverse,xgb_pseudohuber_sqrt,10,0.0026902025168930198,0.001953125,0.00135673318301693,0.001953125,-0.1366610359106301,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,knn_uniform,10,0.00011572702105306981,0.76953125,5.562569420860999e-05,0.625,-0.004259140097037817,0.76953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,knn_uniform_inverse,10,-0.00012863836520516004,0.431640625,-0.00021722002917534997,0.02734375,0.00826485381656441,0.375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,knn_uniform_sqrt,10,2.5551035933260233e-05,0.6875,5.4218346166510016e-05,0.21875,-0.0014670003918786812,0.6875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,mlp_log_target_inverse,10,-0.00077886771439917,0.048828125,-0.0022805824223308797,0.001953125,0.04875167766117814,0.048828125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,mlp_log_target_sqrt,10,-0.0011765514528402903,0.037109375,-0.00174617816255145,0.001953125,0.09111405253902717,0.048828125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,rf_baseline,10,0.00316573946221569,0.001953125,0.00142877461333142,0.001953125,-0.15450074082626775,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,rf_paper_inverse,10,0.0024520647800019496,0.001953125,0.0011930348749336502,0.001953125,-0.1234884312100674,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,rf_paper_sqrt,10,0.00292850998220927,0.001953125,0.0014894494590624902,0.001953125,-0.1440053177462047,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,svr_linear,10,-0.0051562482247631694,0.001953125,-0.00426536725601024,0.001953125,0.38881815407047554,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,svr_rbf,10,-0.00143693675685363,0.005859375,-0.0038344976383502794,0.001953125,0.10329686592544436,0.005859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,svr_rbf_inverse,10,-0.0012052874044728799,0.00390625,-0.0037462143146487596,0.001953125,0.07680622900491761,0.00390625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,svr_rbf_sqrt,10,-0.00173972835057297,0.001953125,-0.003832832562580309,0.001953125,0.11051587052614953,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,xgb_absoluteerror_inverse,10,0.00281361078315173,0.001953125,0.0012644805178232501,0.001953125,-0.14100335411330026,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,xgb_absoluteerror_sqrt,10,0.00309097645266066,0.001953125,0.00150398928953829,0.001953125,-0.15073012720066417,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,xgb_baseline,10,0.0030680116209895803,0.001953125,0.0012580541446514603,0.001953125,-0.14821845863790092,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,xgb_log_target_inverse,10,0.0028671718428427196,0.001953125,0.0011773638952001799,0.001953125,-0.1400081118881949,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,xgb_log_target_sqrt,10,0.0028518747991974807,0.001953125,0.00125808975365959,0.001953125,-0.13839686817490496,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,xgb_paper_bagging_sqrt,10,0.00140605921673982,0.005859375,0.00038017541143155003,0.083984375,-0.07516726622175265,0.005859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,xgb_paper_inverse,10,0.00272601195104432,0.001953125,0.0011014730783960001,0.001953125,-0.13562592797400458,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,xgb_paper_sqrt,10,0.0027740036353547104,0.001953125,0.00117862564189953,0.001953125,-0.13856975937921545,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,xgb_pseudohuber_inverse,10,0.00259403730249151,0.001953125,0.00113227917760673,0.001953125,-0.12587209140564873,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_distance_sqrt,xgb_pseudohuber_sqrt,10,0.00262527722613582,0.001953125,0.00120857921640091,0.001953125,-0.1315963848719047,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,knn_uniform_inverse,10,-0.00024436538625822985,0.275390625,-0.00027284572338395996,0.01953125,0.012523993913602227,0.322265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,knn_uniform_sqrt,10,-9.017598511980958e-05,1.0,-1.407348042099972e-06,0.845703125,0.002792139705159136,1.0,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,mlp_log_target_inverse,10,-0.0008945947354522399,0.02734375,-0.00233620811653949,0.001953125,0.05301081775821596,0.01953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,mlp_log_target_sqrt,10,-0.0012922784738933599,0.037109375,-0.0018018038567600599,0.001953125,0.09537319263606499,0.048828125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,rf_baseline,10,0.00305001244116262,0.001953125,0.0013731489191228102,0.001953125,-0.15024160072922993,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,rf_paper_inverse,10,0.0023363377589488803,0.001953125,0.0011374091807250402,0.001953125,-0.11922929111302957,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,rf_paper_sqrt,10,0.0028127829611562,0.001953125,0.00143382376485388,0.001953125,-0.1397461776491669,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,svr_linear,10,-0.00527197524581624,0.001953125,-0.004320992950218851,0.001953125,0.3930772941675134,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,svr_rbf,10,-0.0015526637779067,0.001953125,-0.0038901233325588903,0.001953125,0.10755600602248219,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,svr_rbf_inverse,10,-0.0013210144255259497,0.001953125,-0.0038018400088573696,0.001953125,0.08106536910195543,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,svr_rbf_sqrt,10,-0.00185545537162604,0.001953125,-0.0038884582567889196,0.001953125,0.11477501062318736,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,xgb_absoluteerror_inverse,10,0.00269788376209866,0.001953125,0.0012088548236146401,0.001953125,-0.1367442140162624,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,xgb_absoluteerror_sqrt,10,0.00297524943160759,0.001953125,0.0014483635953296801,0.001953125,-0.14647098710362638,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,xgb_baseline,10,0.0029522845999365105,0.001953125,0.00120242845044285,0.001953125,-0.1439593185408631,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,xgb_log_target_inverse,10,0.00275144482178965,0.001953125,0.0011217382009915701,0.001953125,-0.13574897179115708,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,xgb_log_target_sqrt,10,0.0027361477781444104,0.001953125,0.00120246405945098,0.001953125,-0.13413772807786714,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,xgb_paper_bagging_sqrt,10,0.0012903321956867502,0.013671875,0.00032454971722294004,0.130859375,-0.07090812612471484,0.009765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,xgb_paper_inverse,10,0.0026102849299912503,0.001953125,0.0010458473841873902,0.001953125,-0.1313667878769668,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,xgb_paper_sqrt,10,0.0026582766143016406,0.001953125,0.00112299994769092,0.001953125,-0.13431061928217763,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,xgb_pseudohuber_inverse,10,0.0024783102814384403,0.001953125,0.00107665348339812,0.001953125,-0.12161295130861087,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform,xgb_pseudohuber_sqrt,10,0.00250955020508275,0.001953125,0.0011529535221923,0.001953125,-0.1273372447748669,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,knn_uniform_sqrt,10,0.00015418940113842028,0.556640625,0.00027143837534186,0.02734375,-0.00973185420844309,0.556640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,mlp_log_target_inverse,10,-0.0006502293491940099,0.064453125,-0.0020633623931555303,0.001953125,0.04048682384461373,0.083984375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,mlp_log_target_sqrt,10,-0.0010479130876351302,0.16015625,-0.0015289581333761,0.001953125,0.08284919872246277,0.193359375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,rf_baseline,10,0.0032943778274208504,0.001953125,0.00164599464250677,0.001953125,-0.1627655946428322,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,rf_paper_inverse,10,0.0025807031452071095,0.001953125,0.0014102549041090002,0.001953125,-0.1317532850266318,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,rf_paper_sqrt,10,0.0030571483474144297,0.001953125,0.00170666948823784,0.001953125,-0.1522701715627691,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,svr_linear,10,-0.005027609859558009,0.001953125,-0.0040481472268348905,0.001953125,0.38055330025391115,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,svr_rbf,10,-0.00130829839164847,0.005859375,-0.0036172776091749305,0.001953125,0.09503201210887995,0.009765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,svr_rbf_inverse,10,-0.0010766490392677198,0.001953125,-0.0035289942854734102,0.001953125,0.06854137518835321,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,svr_rbf_sqrt,10,-0.00161108998536781,0.001953125,-0.0036156125334049606,0.001953125,0.10225101670958511,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,xgb_absoluteerror_inverse,10,0.00294224914835689,0.001953125,0.0014817005469986,0.001953125,-0.14926820792986467,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,xgb_absoluteerror_sqrt,10,0.00321961481786582,0.001953125,0.0017212093187136401,0.001953125,-0.1589949810172286,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,xgb_baseline,10,0.0031966499861947406,0.001953125,0.00147527417382681,0.001953125,-0.15648331245446534,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,xgb_log_target_inverse,10,0.00299581020804788,0.001953125,0.0013945839243755301,0.001953125,-0.14827296570475929,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,xgb_log_target_sqrt,10,0.0029805131644026405,0.001953125,0.0014753097828349398,0.001953125,-0.14666172199146937,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,xgb_paper_bagging_sqrt,10,0.0015346975819449798,0.009765625,0.0005973954406069,0.01953125,-0.08343212003831706,0.009765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,xgb_paper_inverse,10,0.00285465031624948,0.001953125,0.00131869310757135,0.001953125,-0.14389078179056902,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,xgb_paper_sqrt,10,0.0029026420005598703,0.001953125,0.0013958456710748799,0.001953125,-0.14683461319577987,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,xgb_pseudohuber_inverse,10,0.00272267566769667,0.001953125,0.00134949920678208,0.001953125,-0.13413694522221312,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_inverse,xgb_pseudohuber_sqrt,10,0.00275391559134098,0.001953125,0.0014257992455762598,0.001953125,-0.13986123868846914,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,mlp_log_target_inverse,10,-0.0008044187503324302,0.064453125,-0.00233480076849739,0.001953125,0.05021867805305682,0.048828125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,mlp_log_target_sqrt,10,-0.0012021024887735505,0.01953125,-0.00180039650871796,0.001953125,0.09258105293090586,0.02734375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,rf_baseline,10,0.0031401884262824294,0.001953125,0.00137455626716491,0.001953125,-0.15303374043438905,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,rf_paper_inverse,10,0.00242651374406869,0.001953125,0.00113881652876714,0.001953125,-0.12202143081818873,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,rf_paper_sqrt,10,0.0029029589462760096,0.001953125,0.0014352311128959802,0.001953125,-0.142538317354326,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,svr_linear,10,-0.0051817992606964305,0.001953125,-0.00431958560217675,0.001953125,0.39028515446235423,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,svr_rbf,10,-0.0014624877927868903,0.009765625,-0.0038887159845167898,0.001953125,0.10476386631732301,0.009765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,svr_rbf_inverse,10,-0.00123083844040614,0.00390625,-0.00380043266081527,0.001953125,0.07827322939679629,0.00390625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,svr_rbf_sqrt,10,-0.0017652793865062303,0.001953125,-0.0038870509087468195,0.001953125,0.11198287091802821,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,xgb_absoluteerror_inverse,10,0.00278805974721847,0.001953125,0.00121026217165674,0.001953125,-0.1395363537214216,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,xgb_absoluteerror_sqrt,10,0.0030654254167274,0.001953125,0.00144977094337178,0.001953125,-0.14926312680878553,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_random,rd,knn_uniform_sqrt,xgb_baseline,10,0.0030424605850563197,0.001953125,0.00120383579848495,0.00390625,-0.14675145824602223,0.001953125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
