configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,candidate_id,model_id,model_family,protocol,split_id
13,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",0.8487056959654845,0.9427885225713745,0.14210708439350128,0.4318289084213551,0.8674866036223096,0.7079948270788643,0.8824833702882483,0.53350628386948,0.8532172331473186,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
14,0,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.7312150024427826,0.8883961968570602,0.16810160875320435,0.0,0.859456884230586,0.5,1.0,0.0,0.7535505430242272,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
14,1,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.7204247552679608,0.8941607196939143,0.1679520606994629,0.0,0.8598665395614872,0.5,1.0,0.0,0.754180602006689,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
14,2,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.7447226118828906,0.9000409863670312,0.1656612604856491,0.0,0.8598665395614872,0.5,1.0,0.0,0.754180602006689,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
14,mean,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.003}",0.7321207898645447,0.8941993009726685,0.16723830997943878,0.0,0.8597299877845201,0.5,1.0,0.0,0.7539705823458686,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
0,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.8458623022285693,0.9448090102347634,0.1368650645017624,0.4178832803841874,0.862144420131291,0.702908790258935,0.8736141906873615,0.5322033898305085,0.8509719222462203,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0
0,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.853305956528953,0.9469996628150996,0.1337503343820572,0.4282075259550461,0.8681497558328811,0.703663061676999,0.8869179600886918,0.5204081632653061,0.8501594048884166,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0
0,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.8378282576888849,0.9400290839300768,0.14313387870788574,0.42643380722874147,0.8675352877307275,0.7031087379519436,0.885809312638581,0.5204081632653061,0.85,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0
0,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",0.8456655054821357,0.9439459189933133,0.13791642586390176,0.42417487118932495,0.8659431545649666,0.7032268632959592,0.8821138211382115,0.5243399054537069,0.850377109044879,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0
1,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}",0.8409297606073133,0.9406133799979983,0.137842059135437,0.4090175387592961,0.8665231431646933,0.6902983952797925,0.8924611973392461,0.488135593220339,0.8420502092050209,mlp_focal_sqrt,mlp_focal_sqrt,mlp,interpolation_holdout,interpolation_holdout__seed-43__fold-0
